,Unnamed: 0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,1272,1272,1272,3,433.81909547738695,455.4447236180905,1194,1273,1,False,1,0.0,0.0,0.0,0.0
1,1,1273,1273,1273,3,433.6955046649703,455.4495335029686,1179,1274,1,False,1,-0.12359081241663716,0.004809884878113735,-0.11803494762769655,0.0369536878385911
2,2,1274,1274,1274,3,433.4305676855895,455.06724890829696,1145,1275,1,False,1,-0.38852779179745767,-0.377474709793546,-0.47370058755614797,-0.2627712976747852
3,3,1275,1275,1275,3,433.7454044117647,454.8768382352941,1088,1276,1,False,1,-0.07369106562225625,-0.567885382796419,-0.21959382967446445,-0.5288692949257702
4,4,1276,1276,1276,3,433.86515912897823,455.1122278056952,1194,1277,1,False,1,0.04606365159128245,-0.3324958123952797,-0.042464777743623595,-0.33297457547011716
5,5,1277,1277,1277,3,433.7353760445682,455.16341689879295,1077,1278,1,False,1,-0.08371943281872518,-0.2813067192975609,-0.15435144080921231,-0.2496358277042099
6,6,1278,1278,1278,3,433.7964676198486,455.1707317073171,1189,1279,1,False,1,-0.022627857538338958,-0.2739919107734181,-0.09347222650698375,-0.2585469589414488
7,7,1279,1279,1279,3,433.511728931364,455.1642050390964,1151,1280,1,False,1,-0.30736654602293356,-0.28051857899413335,-0.37001424139527606,-0.19040569303367572
8,8,1280,1280,1280,3,433.8877737226277,455.1523722627737,1096,1281,1,False,1,0.06867824524073285,-0.29235135531678225,-0.010141495213699767,-0.30013857865948557
9,9,1281,1281,1281,3,433.6309314586995,455.323374340949,1138,1282,1,False,1,-0.18816401868747334,-0.121349277141519,-0.2133448962649503,-0.06793600097949984
