,Unnamed: 0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,1080,1080,1080,3,433.3955037468776,455.6061615320566,1201,1081,1,False,1,0.0,0.0,0.0,0.0
1,1,1081,1081,1081,3,433.2374039282664,455.4141759180188,1171,1082,1,False,1,-0.15809981861116285,-0.19198561403777603,-0.23734483133027412,0.07430652517207517
2,2,1082,1082,1082,3,433.32736572890025,455.48849104859335,1173,1083,1,False,1,-0.06813801797733277,-0.11767048346325737,-0.1346560991512188,0.018890927286218127
3,3,1083,1083,1083,3,433.3095238095238,455.6694139194139,1092,1084,1,False,1,-0.08597993735378395,0.06325238735729499,0.026280145955136447,0.10345418339697351
4,4,1084,1084,1084,3,433.18968386023295,455.7179700499168,1202,1085,1,False,1,-0.20581988664463324,0.1118085178601973,0.02621051129792279,0.23275734038265086
5,5,1085,1085,1085,3,433.3002729754322,455.6487716105551,1099,1086,1,False,1,-0.09523077144535819,0.042610078498512394,0.0036742450162782422,0.10426417670172144
6,6,1086,1086,1086,3,433.3614864864865,455.4923986486487,1184,1087,1,False,1,-0.03401726039106734,-0.11376288340790097,-0.11820516399971921,-0.011256413709207436
7,7,1087,1087,1087,3,433.53496208930073,455.5551811288964,1187,1088,1,False,1,0.13945834242315414,-0.05098040316022434,0.005200196817839134,-0.1483933581089412
8,8,1088,1088,1088,3,433.4121435142594,455.55565777368906,1087,1089,1,False,1,0.01663976738183237,-0.050503758367540286,-0.04054045689936671,-0.03440905145683296
9,9,1089,1089,1089,3,433.7915951972556,455.541166380789,1166,1090,1,False,1,0.3960914503780373,-0.0649951512676239,0.0887133163335741,-0.39146232801634656
10,10,1090,1090,1090,3,433.54725085910655,455.2371134020619,1164,1091,1,False,1,0.15174711222897486,-0.3690481299947237,-0.28490411918081227,-0.27938029851126067
11,11,1091,1091,1091,3,433.3094209161625,455.1581676750216,1157,1092,1,False,1,-0.08608283071509959,-0.4479938570349873,-0.44748508659963776,-0.08868961019152044
