,Unnamed: 0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,1176,1176,1176,3,433.8106960950764,455.5848896434635,1178,1177,1,False,1,0.0,0.0,0.0,0.0
1,1,1177,1177,1177,3,434.0855614973262,455.25757575757575,1122,1178,1,False,1,0.27486540224975897,-0.32731388588774735,-0.4078943283445376,0.1277011595609752
2,2,1178,1178,1178,3,433.6561163387511,455.3532934131737,1169,1179,1,False,1,-0.15457975632534726,-0.23159623028982423,0.005478997381224759,0.27839126340055564
3,3,1179,1179,1179,3,433.44520547945206,455.1429794520548,1168,1180,1,False,1,-0.3654906156243669,-0.44191019140868093,0.0698818790923248,0.5691963899699835
4,4,1180,1180,1180,3,433.9514893617021,455.0851063829787,1175,1181,1,False,1,0.14079326662567837,-0.49978326048477584,-0.3878428036449022,0.34523037387921773
5,5,1181,1181,1181,3,433.6074342701722,455.4397098821396,1103,1182,1,False,1,-0.2032618249042457,-0.1451797613239023,0.09304493978487513,0.23180848073765215
6,6,1182,1182,1182,3,433.5089605734767,455.331541218638,1116,1183,1,False,1,-0.30173552159970995,-0.25334842482550357,0.11774186344758092,0.3759875037132272
7,7,1183,1183,1183,3,433.5443786982249,455.7607776838546,1183,1184,1,False,1,-0.266317396851548,0.17588804039110073,0.3191225560352739,-0.004727879854632577
8,8,1184,1184,1184,3,433.7045260461144,455.5260461144321,1171,1185,1,False,1,-0.10617004896204207,-0.05884352903137824,0.05775161813994099,0.10676792967781806
9,9,1185,1185,1185,3,433.64262295081966,455.6647540983607,1220,1186,1,False,1,-0.16807314425676623,0.07986445489717653,0.18462478115184183,0.023250874413952724
10,10,1186,1186,1186,3,433.8001679261125,455.34844668345926,1191,1187,1,False,1,-0.010528168963901408,-0.23644296000423992,-0.11849685802709506,0.20487706146615225
11,11,1187,1187,1187,3,433.6897482014389,455.4910071942446,1112,1188,1,False,1,-0.12094789363754899,-0.09388244921888145,0.05132736739049566,0.1442491199399733
