,Unnamed: 0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,1140,1140,1140,3,433.56802721088434,455.2857142857143,1176,1141,1,False,1,0.0,0.0,0.0,0.0
1,1,1141,1141,1141,3,433.7750896057348,454.9991039426523,1116,1142,1,False,1,0.20706239485048172,-0.286610343061966,-0.3374318656820992,0.10564118578287732
2,2,1142,1142,1142,3,433.77852348993287,455.3942953020134,1192,1143,1,False,1,0.2104962790485274,0.10858101629912653,-0.1036210884586107,-0.2129816673342555
3,3,1143,1143,1143,3,433.7943925233645,454.9757009345794,1070,1144,1,False,1,0.2263653124801408,-0.3100133511348986,-0.3669034701358827,0.11283340010107437
4,4,1144,1144,1144,3,433.43956043956047,455.6644125105664,1183,1145,1,False,1,-0.12846677132387185,0.378698224852144,0.3295967734238947,-0.2264553461261244
5,5,1145,1145,1145,3,433.7175767918089,455.1655290102389,1172,1146,1,False,1,0.14954958092454262,-0.1201852754753645,-0.1917393104676899,0.006753844621428001
6,6,1146,1146,1146,3,433.8221649484536,455.3109965635739,1164,1147,1,False,1,0.25413773756923774,0.025282277859616897,-0.1884426120428809,-0.17237913213912495
7,7,1147,1147,1147,3,433.7566137566138,454.8606701940036,1134,1148,1,False,1,0.18858654572943578,-0.42504409171067437,-0.40549823946176267,0.22759293249511
8,8,1148,1148,1148,3,433.7949367088608,455.4767932489452,1185,1149,1,False,1,0.22690949797646454,0.1910789632309502,-0.06738561034817718,-0.28889145016658
9,9,1149,1149,1149,3,433.79632721202006,455.1619365609349,1198,1150,1,False,1,0.2283000011357217,-0.12377772477935878,-0.2569726331024068,-0.03750841914212098
10,10,1150,1150,1150,3,433.62435677530016,455.1509433962264,1166,1151,1,False,1,0.05632956441581882,-0.13477088948786786,-0.12579652940629826,0.07423911145721845
11,11,1151,1151,1151,3,433.88,455.37531914893617,1175,1152,1,False,1,0.3119727891156572,0.08960486322189354,-0.1962677872666354,-0.25852467646836985
