,Unnamed: 0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,996,996,996,3,433.1818181818182,455.1792207792208,1155,997,1,False,1,0.0,0.0,0.0,0.0
1,1,997,997,997,3,433.1195255474453,455.7244525547445,1096,998,1,False,1,-0.062292634372909106,0.5452317755236891,-0.5237126079782795,0.1639608660089973
2,2,998,998,998,3,433.4128755364807,455.4515021459228,1165,999,1,False,1,0.23105735466253918,0.272281366701975,-0.1553134959583127,0.3215623761728865
3,3,999,999,999,3,433.1698440207972,455.4835355285962,1154,1000,1,False,1,-0.01197416102098714,0.30431474937535086,-0.2830687429334035,0.11235183128744203
4,4,1000,1000,1000,3,433.047263681592,455.5787728026534,1206,1001,1,False,1,-0.13455450022615878,0.3995520234325909,-0.4198044476925406,0.03887105166766064
5,5,1001,1001,1001,3,433.4134697357204,455.6061381074169,1173,1002,1,False,1,0.2316515539022248,0.42691732819605477,-0.2964473594308566,0.38475941915156
6,6,1002,1002,1002,3,433.2035323801514,455.1370899915896,1189,1003,1,False,1,0.021714198333199874,-0.04213078763120848,0.04731564946986621,0.00278190419034852
7,7,1003,1003,1003,3,433.1311053984576,455.471293916024,1167,1004,1,False,1,-0.05071278336060914,0.2920731368031966,-0.287572667366474,0.07197544457639796
8,8,1004,1004,1004,3,433.18030050083473,455.8230383973289,1198,1005,1,False,1,-0.0015176809834542837,0.6438176181080735,-0.5892197098343408,0.2594678444136303
9,9,1005,1005,1005,3,433.1795952782462,455.7647554806071,1186,1006,1,False,1,-0.002222903571976076,0.5855347013862797,-0.5362207828292531,0.23520863055975014
10,10,1006,1006,1006,3,433.2050326188257,455.31873252562906,1073,1007,1,False,1,0.02321443700753889,0.13951174640823183,-0.11814164397634185,0.07774953009516562
11,11,1007,1007,1007,3,433.1916167664671,455.7117194183063,1169,1008,1,False,1,0.009798584648933684,0.5324986390854747,-0.48286227072535665,0.22471057028755295
