,Unnamed: 0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,1260,1260,1260,3,433.5661331086773,455.53159224936815,1187,1261,1,False,1,0.0,0.0,0.0,0.0
1,1,1261,1261,1261,3,433.5068376068376,455.2017094017094,1170,1262,1,False,1,-0.05929550183969923,-0.3298828476587232,-0.319860331258623,0.10013999303462184
2,2,1262,1262,1262,3,433.7078449053201,455.044183949504,1109,1263,1,False,1,0.14171179664276679,-0.4874082998641711,-0.5013178748956801,-0.07955798133614157
3,3,1263,1263,1263,3,433.7052896725441,455.31150293870695,1191,1264,1,False,1,0.1391565638667771,-0.2200893106611943,-0.23578330422794172,-0.11049926416896173
4,4,1264,1264,1264,3,433.7613344739093,455.4183062446536,1169,1265,1,False,1,0.19520136523198062,-0.11328600471455275,-0.13683928364225034,-0.17947786020813405
5,5,1265,1265,1265,3,433.690635451505,455.3954849498328,1196,1266,1,False,1,0.12450234282766814,-0.13610729953535383,-0.15062727280267316,-0.10647748609172653
6,6,1266,1266,1266,3,433.621644295302,455.503355704698,1192,1267,1,False,1,0.055511186624698894,-0.028236544670164676,-0.03496593344415378,-0.05153811981214839
7,7,1267,1267,1267,3,433.8430717863105,455.2529215358932,1198,1268,1,False,1,0.2769386776331544,-0.27867071347492356,-0.3111580139661822,-0.23986055962255298
8,8,1268,1268,1268,3,433.45020920502094,455.126359832636,1195,1269,1,False,1,-0.11592390365638039,-0.40523241673213306,-0.3875251433121355,0.16575863872030247
9,9,1269,1269,1269,3,433.8019281332165,454.9614373356704,1141,1270,1,False,1,0.23579502453918622,-0.5701549136977633,-0.595195141753637,-0.162538187648341
10,10,1270,1270,1270,3,433.45325542570953,455.2253756260434,1198,1271,1,False,1,-0.11287768296779177,-0.3062166233247581,-0.2896703089645313,0.15033663497959188
11,11,1271,1271,1271,3,433.6093474426808,455.1746031746032,1134,1272,1,False,1,0.04321433400349406,-0.3569890747649538,-0.3595904937335429,0.0018316608229041395
