,Unnamed: 0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,1212,1212,1212,3,434.02309058614566,455.1287744227353,1126,1213,1,False,1,0.0,0.0,0.0,0.0
1,1,1213,1213,1213,3,433.7527151211362,455.2932330827068,1197,1214,1,False,1,-0.2703754650094652,0.16445865997150122,-0.3020092666123383,0.09455128660670857
2,2,1214,1214,1214,3,433.706103286385,455.08544600938967,1065,1215,1,False,1,-0.31698729976068307,-0.04332841334564819,-0.29724139015930484,-0.1183463374540354
3,3,1215,1215,1215,3,434.00084889643466,455.0611205432937,1178,1216,1,False,1,-0.02224168971099516,-0.06765387944159329,-0.0053051686549968335,-0.07101827476248537
4,4,1216,1216,1216,3,433.7894736842105,455.17428817946507,1159,1217,1,False,1,-0.23361690193513596,0.045513756729747,-0.23770390962910193,-0.012050322338645739
5,5,1217,1217,1217,3,433.6448763250883,455.2049469964665,1132,1218,1,False,1,-0.37821426105733735,0.07617257373118491,-0.38542973990649587,-0.01709397120599876
6,6,1218,1218,1218,3,434.1454234388366,455.14798973481606,1169,1219,1,False,1,0.1223328526909313,0.019215312080746116,0.11411222748333866,0.04809318667599743
7,7,1219,1219,1219,3,433.6741767764298,454.9341421143848,1154,1220,1,False,1,-0.34891380971583885,-0.19463230835049217,-0.2918140618351399,-0.2728866713116249
8,8,1220,1220,1220,3,433.80307136404696,455.1815718157181,1107,1221,1,False,1,-0.22001922209869917,0.05279739298276809,-0.22625893366593908,-0.0017081378883863421
9,9,1221,1221,1221,3,433.6546961325967,454.9567219152855,1086,1222,1,False,1,-0.3683944535489445,-0.1720525074497914,-0.31615651599881806,-0.2556591404915441
10,10,1222,1222,1222,3,433.81453634085216,455.32748538011697,1197,1223,1,False,1,-0.20855424529349875,0.19871095738164968,-0.2502490052444586,0.14267569235027944
11,11,1223,1223,1223,3,433.66058394160586,455.0191605839416,1096,1224,1,False,1,-0.362506644539792,-0.10961383879373443,-0.32546932881164037,-0.19363877967364448
