,Unnamed: 0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,1032,1032,1032,3,433.1814159292035,455.3203539823009,1130,1033,1,False,1,0.0,0.0,0.0,0.0
1,1,1033,1033,1033,3,433.5266055045872,455.1366972477064,1090,1034,1,False,1,0.3451895753836993,-0.18365673459447862,-0.37314629127283266,0.116822448291481
2,2,1034,1034,1034,3,433.49183147033534,455.56319862424766,1163,1035,1,False,1,0.31041554113181746,0.24284464194676048,-0.26028649984987445,-0.29594301190315453
3,3,1035,1035,1035,3,433.4460999123576,455.3453111305872,1141,1036,1,False,1,0.26468398315410013,0.024957148286318898,-0.2555366328187385,-0.07335870416362672
4,4,1036,1036,1036,3,433.2390331244405,455.5720680393912,1117,1037,1,False,1,0.05761719523695774,0.2517140570902825,-0.010191037563028402,-0.2580229650190321
5,5,1037,1037,1037,3,433.1769165964617,455.55939342881214,1187,1038,1,False,1,-0.004499332741829676,0.2390394465112422,0.04852103205396122,-0.23410640835299917
6,6,1038,1038,1038,3,433.1129310344828,455.4146551724138,1160,1039,1,False,1,-0.06848489472071151,0.09430119011290117,0.08470643905270912,-0.08004820075820658
7,7,1039,1039,1039,3,433.396013864818,455.5701906412479,1154,1040,1,False,1,0.2145979356144494,0.2498366589470038,-0.16482363755229487,-0.2851382096945525
8,8,1040,1040,1040,3,433.3510101010101,455.71380471380473,1188,1041,1,False,1,0.16959417180657965,0.39345073150383314,-0.09409785582598003,-0.4179847542203114
9,9,1041,1041,1041,3,433.2796688132475,455.4590616375345,1087,1042,1,False,1,0.0982528840439727,0.1387076552335884,-0.07097709766925149,-0.15445288747643376
10,10,1042,1042,1042,3,433.02096069869,455.517903930131,1145,1043,1,False,1,-0.16045523051354849,0.1975499478301117,0.19414588630804314,-0.1645577033034316
11,11,1043,1043,1043,3,433.2159863945578,455.4931972789116,1176,1044,1,False,1,0.03457046535424979,0.17284329661072206,-0.0020902774485204584,-0.1762542283131376
