,Unnamed: 0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,1116,1116,1116,3,433.69617021276594,455.50808510638296,1175,1117,1,False,1,0.0,0.0,0.0,0.0
1,1,1117,1117,1117,3,433.75212224108657,455.27843803056027,1178,1118,1,False,1,0.05595202832063251,-0.2296470758226974,-0.22556875084564218,0.07061973908933106
2,2,1118,1118,1118,3,433.6334208223972,455.60454943132106,1143,1119,1,False,1,-0.06274939036870819,0.09646432493809698,0.11500979805818595,0.003949471866285047
3,3,1119,1119,1119,3,433.2056313993174,455.4769624573379,1172,1120,1,False,1,-0.490538813448552,-0.031122649045073558,0.22655486483581236,0.43619931224421127
4,4,1120,1120,1120,3,433.3966635773865,455.2974976830399,1079,1121,1,False,1,-0.29950663537943,-0.2105874233430427,-0.02576086492071558,0.36522276126373254
5,5,1121,1121,1121,3,433.6550255536627,455.3381601362862,1174,1122,1,False,1,-0.04114465910322451,-0.16992497009675844,-0.12429804969326969,0.12295272781664612
6,6,1122,1122,1122,3,433.5981566820277,455.3917050691245,1085,1123,1,False,1,-0.09801353073822838,-0.11638003725846602,-0.04908308874682043,0.14402019191463164
7,7,1123,1123,1123,3,433.7340153452685,455.3947144075021,1173,1124,1,False,1,0.037845132502582146,-0.11337069888088536,-0.11663438348697329,0.026107278822045638
8,8,1124,1124,1124,3,433.45659722222223,455.43055555555554,1152,1125,1,False,1,-0.2395729905437065,-0.07752955082742119,0.057262779815757114,0.24520812200522374
9,9,1125,1125,1125,3,433.613074204947,455.0379858657244,1132,1126,1,False,1,-0.08309600781893778,-0.4700992406585556,-0.3597349435882429,0.3138295922069161
10,10,1126,1126,1126,3,433.5112456747405,455.3944636678201,1156,1127,1,False,1,-0.1849245380254274,-0.11362143856285911,-0.0018579317487616015,0.2170333249863446
11,11,1127,1127,1127,3,433.3976109215017,455.6348122866894,1172,1128,1,False,1,-0.2985592912642119,0.12672718030643182,0.26265159670569094,0.19029337186712114
