,Unnamed: 0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,1248,1248,1248,3,433.5262711864407,455.2593220338983,1180,1249,1,False,1,0.0,0.0,0.0,0.0
1,1,1249,1249,1249,3,433.66788655077767,455.36596523330286,1093,1250,1,False,1,0.1416153643369853,0.1066431994045729,-0.16918114801852865,0.05296623972563357
2,2,1250,1250,1250,3,433.7025,455.3975,1200,1251,1,False,1,0.1762288135593053,0.13817796610169353,-0.2149772598092412,0.06272577468179386
3,3,1251,1251,1251,3,433.8898305084746,455.14322033898304,1180,1252,1,False,1,0.3635593220338933,-0.11610169491524402,-0.11745253724433506,0.36312516532843686
4,4,1252,1252,1252,3,433.6269035532995,455.1370558375635,1182,1253,1,False,1,0.10063236685880383,-0.12226619633480595,0.04074218792862024,0.15302277656798413
5,5,1253,1253,1253,3,433.89599317988063,455.03154305200337,1173,1254,1,False,1,0.3697219934399527,-0.22777898189491452,-0.030277262442352737,0.43319845845212
6,6,1254,1254,1254,3,433.8184165232358,455.46643717728057,1162,1255,1,False,1,0.2921453367951017,0.20711514338228199,-0.3385403696565248,0.11677327837399339
7,7,1255,1255,1255,3,433.9120073327223,455.1998166819432,1091,1256,1,False,1,0.3857361462816016,-0.059505351955067454,-0.17637171423070191,0.3481756451545702
8,8,1256,1256,1256,3,433.5344095157179,455.0586236193713,1177,1257,1,False,1,0.008138329277244338,-0.20069841452698256,0.15837616053061096,0.12354382935886161
9,9,1257,1257,1257,3,433.61900684931504,455.4854452054794,1168,1258,1,False,1,0.09273566287436097,0.22612317158109363,-0.23781058091202034,-0.05637126485122773
10,10,1258,1258,1258,3,433.8040370058873,455.3616484440706,1189,1259,1,False,1,0.2777658194466426,0.10232641017233846,-0.24499563190023096,0.166137548499516
11,11,1259,1259,1259,3,433.7378723404256,455.1531914893617,1175,1260,1,False,1,0.21160115398492962,-0.10613054453659743,-0.037023864962501,0.23381183518938276
