,Unnamed: 0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,1092,1092,1092,3,433.23885618166526,455.44995794785535,1189,1093,1,False,1,0.0,0.0,0.0,0.0
1,1,1093,1093,1093,3,433.2504230118443,455.7301184433164,1182,1094,1,False,1,0.011566830179049248,0.28016049546107524,-0.2675916191315892,0.08377601176900595
2,2,1094,1094,1094,3,433.3285351397121,455.6782387806943,1181,1095,1,False,1,0.08967895804681802,0.22828083283894784,-0.19724138620487475,0.14577479111967898
3,3,1095,1095,1095,3,433.43104943625326,455.3902862098873,1153,1096,1,False,1,0.1921932545880054,-0.05967173796807401,0.10744053373305525,0.17016314269669727
4,4,1096,1096,1096,3,433.463706233988,456.0324508966695,1171,1097,1,False,1,0.22485005232272215,0.5824929488141493,-0.5043223754801335,0.36812297271130645
5,5,1097,1097,1097,3,433.4452359750668,455.6162065894925,1123,1098,1,False,1,0.20637979340153834,0.16624864163713937,-0.10708510456562144,0.24241289229499646
6,6,1098,1098,1098,3,433.4602473498233,455.4726148409894,1132,1099,1,False,1,0.22139116815804982,0.022656893134069378,0.035491265905171515,0.21969923575042982
7,7,1099,1099,1099,3,433.4410745233969,455.1785095320624,1154,1100,1,False,1,0.20221834173162279,-0.27144841579297463,0.314580178571087,0.12496324027243381
8,8,1100,1100,1100,3,433.5230375426621,455.4931740614334,1172,1101,1,False,1,0.284181360996854,0.04321611357806887,0.03190667068161759,0.2856722646264974
9,9,1101,1101,1101,3,433.6317228805834,455.3919781221513,1097,1102,1,False,1,0.3928666989181693,-0.05797982570408067,0.1578114866357061,0.36441931616389844
10,10,1102,1102,1102,3,433.31325301204816,455.6496756255792,1079,1103,1,False,1,0.07439683038290923,0.19971767772386784,-0.1736144568425593,0.1236125379631905
11,11,1103,1103,1103,3,433.52096342551295,455.24174843889386,1121,1104,1,False,1,0.28210724384769037,-0.20820950896148815,0.2742051667620996,0.218511379965194
