,Unnamed: 0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,924,924,924,2,432.86024551463646,455.6118980169972,1059,925,1,False,1,0.0,0.0,0.0,0.0
1,1,925,925,925,2,433.3445378151261,455.6479925303455,1071,926,1,False,1,0.484292300489642,0.036094513348302826,-0.4634535529404431,0.1450953151355358
2,2,926,926,926,2,433.18815331010455,455.83362369337976,1148,927,1,False,1,0.3279077954680929,0.2217256763825617,-0.3865726721241586,-0.0851314692862572
3,3,927,927,927,2,433.0826161790017,455.7831325301205,1162,928,1,False,1,0.22237066436525765,0.17123451312329507,-0.26985317715774937,-0.07713127532127495
4,4,928,928,928,2,432.9965397923875,456.16782006920414,1156,929,1,False,1,0.1362942777510625,0.5559220522069381,-0.3317495100876785,-0.46644155135905585
5,5,929,929,929,2,433.1189464740866,455.98895497026336,1177,930,1,False,1,0.25870095945015237,0.3770569532661625,-0.37954459321572676,-0.25503731920544287
6,6,930,930,930,2,433.2099915325995,455.64690939881456,1181,931,1,False,1,0.34974601796301386,0.035011381817355414,-0.33799618087844135,0.09647100937241929
7,7,931,931,931,2,433.0751494449189,456.0444064901793,1171,932,1,False,1,0.21490393028244625,0.4325084731821107,-0.35929101175647293,-0.3227340197378844
8,8,932,932,932,2,433.0281690140845,455.8535211267605,1065,933,1,False,1,0.16792349944802254,0.24162310976328172,-0.24521047393375206,-0.16264025427837236
9,9,933,933,933,2,433.1448275862069,456.0870689655172,1160,934,1,False,1,0.28458207157041215,0.475170948519974,-0.4397925349664356,-0.3366851822763744
10,10,934,934,934,2,433.0091827364554,455.7483930211203,1089,935,1,False,1,0.148937221818926,0.13649500412310545,-0.1887837849422267,-0.07192958179076003
11,11,935,935,935,2,433.1363244176014,455.8490077653149,1159,936,1,False,1,0.2760789029649118,0.23710974831772091,-0.34407368210900463,-0.11854912352925148
