,Unnamed: 0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,1020,1020,1020,3,433.3254035683942,455.4052676295667,1177,1021,1,False,1,0.0,0.0,0.0,0.0
1,1,1021,1021,1021,3,433.1675824175824,455.3543956043956,1092,1022,1,False,1,-0.15782115081179882,-0.05087202517108835,-0.1582436984611293,0.04954200728585376
2,2,1022,1022,1022,3,433.1049210770659,455.38718662952647,1077,1023,1,False,1,-0.22048249132831188,-0.01808100004024027,-0.19049017213194208,0.11248531400115026
3,3,1023,1023,1023,3,433.2605118829982,455.45521023766,1094,1024,1,False,1,-0.06489168539604862,0.04994260809331763,-0.024168864150208157,0.07823720944915691
4,4,1024,1024,1024,3,433.3160621761658,455.43955094991367,1158,1025,1,False,1,-0.00934139222840713,0.034283320346958135,0.012157989637300838,0.03338848530191785
5,5,1025,1025,1025,3,433.43798118049614,455.4217279726262,1169,1026,1,False,1,0.11257761210191575,0.016460343059463867,0.10143540156212545,-0.05153174701225455
6,6,1026,1026,1026,3,433.1796801505174,455.1053621825024,1063,1027,1,False,1,-0.14572341787680898,-0.29990544706430455,-0.2920932918915572,-0.1608107599897875
7,7,1027,1027,1027,3,432.9523389232127,455.5931156222418,1133,1028,1,False,1,-0.3730646451815005,0.18784799267507424,-0.19624336398352218,0.368717561188621
8,8,1028,1028,1028,3,433.4366554054054,455.6596283783784,1184,1029,1,False,1,0.11125183701119568,0.2543607488116777,0.23765640841246016,0.14351234551387201
9,9,1029,1029,1029,3,433.3616298811545,455.5670628183362,1178,1030,1,False,1,0.036226312760277324,0.1617951887694744,0.12296357804971166,0.11122044469596297
10,10,1030,1030,1030,3,433.3094606542882,455.2458001768347,1131,1031,1,False,1,-0.0159429141060059,-0.15946745273203078,-0.10505590108898412,-0.12102604115402413
11,11,1031,1031,1031,3,432.9932942162615,455.929589270746,1193,1032,1,False,1,-0.3321093521327043,0.5243216411793128,0.031397369904951455,0.61985805661137
