,id,x,y,size,frame,track,ignore,track_fixed
0,1,536.1968325791855,428.3936651583711,442,1,1,False,1
1,1,532.3056768558952,425.2794759825328,458,2,1,False,1
2,1,529.1738241308793,423.0756646216769,489,3,1,False,1
3,1,528.0923787528868,421.9491916859122,433,4,1,False,1
4,1,522.9478021978022,419.5,364,5,1,False,1
5,1,517.7244094488188,418.8162729658793,381,6,1,False,1
6,1,511.4868804664723,417.5772594752187,343,7,1,False,1
7,1,506.1901408450704,417.86619718309856,284,8,1,False,1
8,1,500.8731884057971,419.2717391304348,276,9,1,False,1
9,1,496.2597864768683,420.9217081850534,281,10,1,False,1
10,1,491.6059479553903,424.542750929368,269,11,1,False,1
11,1,487.3908450704225,427.92605633802816,284,12,1,False,1
12,1,483.5924657534247,432.82876712328766,292,13,1,False,1
13,1,480.741610738255,438.4530201342282,298,14,1,False,1
14,1,478.7878787878788,443.63973063973066,297,15,1,False,1
15,1,477.0396039603961,448.7953795379538,303,16,1,False,1
16,1,476.7661016949153,454.4169491525424,295,17,1,False,1
17,1,476.5944055944056,461.09090909090907,286,18,1,False,1
18,1,477.4251700680272,467.530612244898,294,19,1,False,1
19,1,479.06007067137807,473.3816254416961,283,20,1,False,1
20,1,482.1855670103093,478.3058419243986,291,21,1,False,1
21,1,485.7848101265823,481.8639240506329,316,22,1,False,1
22,1,490.25,484.9478021978022,364,23,1,False,1
23,1,494.733870967742,486.6774193548387,372,24,1,False,1
24,1,500.1151079136691,487.6642685851319,417,25,1,False,1
25,1,505.7433628318584,488.0265486725664,452,26,1,False,1
26,1,509.9830148619957,486.4331210191083,471,27,1,False,1
27,1,514.5214953271028,484.4411214953271,535,28,1,False,1
28,1,516.6472945891784,482.2304609218437,499,29,1,False,1
29,1,522.4710424710424,478.2490347490348,518,30,1,False,1
30,1,526.6304761904762,473.71238095238095,525,31,1,False,1
31,1,529.9307116104869,469.6535580524345,534,32,1,False,1
32,1,532.7044609665428,464.4089219330855,538,33,1,False,1
33,1,534.316733067729,459.0836653386454,502,34,1,False,1
34,1,535.2314049586777,453.5557851239669,484,35,1,False,1
35,1,535.17907444668,447.9818913480885,497,36,1,False,1
36,1,533.950495049505,441.9876237623762,404,37,1,False,1
37,1,532.1209439528023,436.6489675516224,339,38,1,False,1
38,1,529.7786561264822,431.6679841897233,253,39,1,False,1
39,1,525.5045592705167,427.7659574468085,329,40,1,False,1
40,1,521.6680851063829,424.1021276595745,235,41,1,False,1
41,1,516.3443396226415,421.41037735849056,212,42,1,False,1
42,1,510.1185567010309,418.8762886597938,194,43,1,False,1
43,1,504.17045454545456,417.1193181818182,176,44,1,False,1
44,1,498.2113402061856,417.3865979381444,194,45,1,False,1
45,1,492.6149425287357,417.4425287356322,174,46,1,False,1
46,1,486.3882352941176,418.3588235294118,170,47,1,False,1
47,1,480.7525773195876,421.3814432989691,194,48,1,False,1
48,1,475.4080459770115,423.9942528735632,174,49,1,False,1
49,1,472.4089068825911,428.9919028340081,247,50,1,False,1
50,1,468.8970588235294,432.2745098039216,204,51,1,False,1
51,1,465.67597765363126,436.9888268156425,179,52,1,False,1
52,1,464.4827586206897,442.8199233716475,261,53,1,False,1
53,1,462.8775510204082,447.8775510204082,196,54,1,False,1
54,1,463.019305019305,453.2162162162162,259,55,1,False,1
55,1,463.17098445595855,458.4041450777202,193,56,1,False,1
56,1,464.1081081081081,462.9891891891892,185,57,1,False,1
57,1,466.9770642201835,468.3211009174312,218,58,1,False,1
58,1,470.4202898550725,473.1256038647343,207,59,1,False,1
59,1,474.9170124481328,477.2572614107884,241,60,1,False,1
60,1,478.6868131868132,481.467032967033,182,61,1,False,1
61,1,485.6423611111111,483.6111111111111,288,62,1,False,1
62,1,491.1487341772152,485.8892405063291,316,63,1,False,1
63,1,495.7831325301205,486.8975903614458,332,64,1,False,1
64,1,501.9209039548023,486.8785310734463,354,65,1,False,1
65,1,507.6317135549872,486.0434782608696,391,66,1,False,1
66,1,512.6879271070615,484.77904328018224,439,67,1,False,1
67,1,517.5029702970297,482.4138613861386,505,68,1,False,1
68,1,521.880808080808,479.5515151515152,495,69,1,False,1
69,1,525.6035856573706,475.6892430278885,502,70,1,False,1
70,1,528.9814814814815,471.50411522633743,486,71,1,False,1
71,1,531.7683168316831,466.5148514851485,505,72,1,False,1
72,1,533.3408624229979,462.1416837782341,487,73,1,False,1
73,1,535.0767754318618,456.6602687140115,521,74,1,False,1
74,1,535.7995689655172,451.6142241379311,464,75,1,False,1
75,1,535.4074074074074,446.0486111111111,432,76,1,False,1
76,1,534.1203931203931,440.1941031941032,407,77,1,False,1
77,1,532.1941489361702,435.5265957446808,376,78,1,False,1
78,1,530.0802675585285,431.1170568561873,299,79,1,False,1
79,1,526.5903614457832,426.81325301204816,332,80,1,False,1
80,1,522.6753731343283,421.97014925373134,268,81,1,False,1
81,1,518.1853658536585,418.4585365853658,205,82,1,False,1
82,1,512.5975609756098,415.5447154471545,246,83,1,False,1
83,1,507.1031746031746,413.97222222222223,252,84,1,False,1
84,1,501.6,412.34583333333336,240,85,1,False,1
85,1,496.2712765957447,411.0478723404256,188,86,1,False,1
86,1,490.8795180722892,410.7831325301205,166,87,1,False,1
87,2,485.1179775280899,411.41011235955057,178,88,1,False,1
88,1,478.94152046783626,412.34502923976606,171,89,1,False,1
89,1,473.43093922651934,414.3591160220994,181,90,1,False,1
90,1,471.5617283950617,415.2592592592592,162,91,1,False,1
91,1,467.03,419.26,200,92,1,False,1
92,1,463.4393063583815,423.1329479768786,173,93,1,False,1
93,1,460.0722222222222,428.06111111111113,180,94,1,False,1
94,1,457.6914893617021,433.1968085106383,188,95,1,False,1
95,1,456.280487804878,438.5813008130081,246,96,1,False,1
96,1,454.747191011236,443.1685393258427,178,97,1,False,1
97,1,455.5353159851301,449.6579925650557,269,98,1,False,1
98,1,455.4674796747967,454.4552845528455,246,99,1,False,1
99,1,456.0578512396695,459.7685950413223,242,100,1,False,1
100,1,457.0289855072464,464.7971014492754,207,101,1,False,1
101,1,459.5052083333333,468.8125,192,102,1,False,1
102,1,463.1989528795812,473.2303664921466,191,103,1,False,1
103,1,467.5126050420168,477.3781512605042,238,104,1,False,1
104,1,470.6571428571429,481.8476190476191,105,105,1,False,1
105,1,475.6292134831461,485.0224719101124,178,106,1,False,1
106,1,482.0656370656371,486.2509652509653,259,107,1,False,1
107,1,487.5033783783784,488.1351351351352,296,108,1,False,1
108,1,492.84722222222223,489.03819444444446,288,109,1,False,1
109,1,498.6165803108808,488.7746113989637,386,110,1,False,1
110,1,504.0521978021978,488.4010989010989,364,111,1,False,1
111,1,509.5496368038741,487.0193704600485,413,112,1,False,1
112,1,513.9911504424779,485.42477876106193,452,113,1,False,1
113,1,518.9494382022472,482.9831460674157,534,114,1,False,1
114,1,523.2095914742451,479.8596802841918,563,115,1,False,1
115,1,527.390243902439,475.9793621013133,533,116,1,False,1
116,1,531.0815939278938,471.9335863377609,527,117,1,False,1
117,1,533.958878504673,467.9046728971962,535,118,1,False,1
118,1,536.3868471953579,463.3191489361702,517,119,1,False,1
119,5,538.4070351758794,458.8408710217756,597,120,1,False,1
120,1,539.501923076923,452.6730769230769,520,121,1,False,1
121,1,540.2952182952183,447.24948024948026,481,122,1,False,1
122,1,540.0259179265659,442.0345572354212,463,123,1,False,1
123,1,539.1411764705882,436.8752941176471,425,124,1,False,1
124,1,538.3683083511777,432.22269807280514,467,125,1,False,1
125,1,536.3279132791328,427.4769647696477,369,126,1,False,1
126,1,533.1832061068702,423.8167938931298,393,127,1,False,1
127,1,530.0568181818181,420.48295454545456,352,128,1,False,1
128,1,526.6277372262774,417.3868613138686,274,129,1,False,1
129,1,522.3548387096774,415.4121863799283,279,130,1,False,1
130,1,518.3316582914573,412.74874371859295,199,131,1,False,1
131,1,513.1148325358852,411.9808612440192,209,132,1,False,1
132,1,508.0764705882353,410.2823529411765,170,133,1,False,1
133,1,502.5027932960894,410.02793296089385,179,134,1,False,1
134,1,497.7150837988827,409.3743016759777,179,135,1,False,1
135,2,492.2738853503185,409.3566878980892,157,136,1,False,1
136,2,486.9363057324841,409.9108280254777,157,137,1,False,1
137,2,479.46153846153845,411.5219780219781,182,138,1,False,1
138,1,475.1012658227848,412.45569620253167,158,139,1,False,1
139,1,470.2543352601156,414.5838150289017,173,140,1,False,1
140,1,465.8377192982456,418.0175438596491,228,141,1,False,1
141,1,461.3048780487805,420.7256097560976,164,142,1,False,1
142,1,457.4502164502164,424.991341991342,231,143,1,False,1
143,1,454.7068965517241,429.6594827586207,232,144,1,False,1
144,1,451.2162162162162,433.5783783783784,185,145,1,False,1
145,1,449.5572139303482,438.1542288557214,201,146,1,False,1
146,1,448.4550264550264,443.27513227513225,189,147,1,False,1
147,1,448.2451923076923,449.0576923076923,208,148,1,False,1
148,1,448.94466403162056,454.4308300395257,253,149,1,False,1
149,1,448.6516853932585,459.2303370786517,178,150,1,False,1
150,1,450.1774891774892,463.8874458874459,231,151,1,False,1
151,1,452.22222222222223,468.1594202898551,207,152,1,False,1
152,1,454.5551181102362,472.62992125984255,254,153,1,False,1
153,1,458.49717514124296,476.5310734463277,177,154,1,False,1
154,1,465.0,483.7142857142857,7,156,1,False,1
155,1,484.3333333333333,492.05555555555554,18,160,1,False,1
156,1,489.7142857142857,491.3571428571428,56,161,1,False,1
157,1,495.60526315789474,490.6578947368421,76,162,1,False,1
158,1,500.5583333333333,488.6,120,163,1,False,1
159,1,505.6604938271605,485.679012345679,162,164,1,False,1
160,1,510.1693989071038,482.24590163934425,183,165,1,False,1
161,1,513.9828326180258,477.9484978540772,233,166,1,False,1
162,1,517.2463768115942,473.58937198067633,207,167,1,False,1
163,1,520.5458167330677,468.8167330677291,251,168,1,False,1
164,1,522.7241379310345,463.625,232,169,1,False,1
165,1,525.1111111111111,459.2573099415205,171,170,1,False,1
166,1,525.6764705882352,454.3235294117647,170,171,1,False,1
167,1,526.2012987012987,448.45454545454544,154,172,1,False,1
168,1,525.7388059701492,442.44776119402985,134,173,1,False,1
169,1,524.9629629629629,437.27777777777777,108,174,1,False,1
170,1,524.1714285714286,432.0,70,175,1,False,1
171,1,521.2631578947369,427.4,95,176,1,False,1
172,1,518.6590909090909,422.5,44,177,1,False,1
173,1,517.0,417.875,24,178,1,False,1
174,1,512.5,413.2857142857143,14,179,1,False,1
175,1,508.0,409.2857142857143,14,180,1,False,1
176,1,503.0,407.0,1,181,1,False,1
177,1,489.0416666666667,404.5416666666667,24,184,1,False,1
178,1,479.0,404.0,1,186,1,False,1
179,1,458.0,412.5,2,190,1,False,1
180,1,444.1875,430.0,16,194,1,False,1
181,1,441.6190476190476,439.95238095238096,21,196,1,False,1
182,1,441.5,445.5,4,197,1,False,1
183,1,441.5434782608696,450.9565217391304,46,198,1,False,1
184,1,442.5,456.0,22,199,1,False,1
185,1,444.36206896551727,462.2586206896552,58,200,1,False,1
186,1,446.45454545454544,467.1818181818182,11,201,1,False,1
187,1,448.0,471.88235294117646,17,202,1,False,1
188,1,451.0483870967742,476.7258064516129,62,203,1,False,1
189,1,454.75,481.4166666666667,12,204,1,False,1
190,1,459.7931034482759,485.0517241379311,58,205,1,False,1
191,1,464.7121212121212,487.8333333333333,66,206,1,False,1
192,1,470.2307692307692,489.84615384615387,13,207,1,False,1
193,1,474.0,491.0,3,208,1,False,1
194,1,479.9565217391304,493.0652173913044,46,209,1,False,1
195,1,485.13592233009706,492.19417475728153,103,210,1,False,1
196,1,491.0875912408759,491.2408759124088,137,211,1,False,1
197,1,497.07377049180326,490.5409836065574,122,212,1,False,1
198,1,502.6377551020408,487.5051020408163,196,213,1,False,1
199,1,507.52307692307687,484.7589743589744,195,214,1,False,1
200,1,511.662037037037,480.6851851851852,216,215,1,False,1
201,1,514.6738197424893,476.725321888412,233,216,1,False,1
202,1,517.9601769911504,472.4955752212389,226,217,1,False,1
203,1,520.4046692607004,466.98443579766536,257,218,1,False,1
204,1,522.991304347826,462.10869565217394,230,219,1,False,1
205,1,524.0377358490566,457.438679245283,212,220,1,False,1
206,1,524.1731601731602,451.7835497835498,231,221,1,False,1
207,1,524.2252747252747,447.1538461538461,182,222,1,False,1
208,1,523.0358974358975,441.7230769230769,195,223,1,False,1
209,1,522.139344262295,437.2049180327869,122,224,1,False,1
210,1,520.2755102040817,432.4081632653061,98,225,1,False,1
211,1,517.5882352941177,427.3176470588235,85,226,1,False,1
212,1,513.2857142857143,423.2417582417583,91,227,1,False,1
213,1,509.48936170212767,419.3404255319149,47,228,1,False,1
214,1,505.2592592592592,416.5925925925926,27,229,1,False,1
215,1,500.3666666666667,414.06666666666666,30,230,1,False,1
216,1,495.703125,412.578125,64,231,1,False,1
217,1,490.125,410.975,40,232,1,False,1
218,1,484.35,410.5125,80,233,1,False,1
219,1,480.3666666666667,410.76666666666665,30,234,1,False,1
220,1,473.75555555555553,409.8222222222222,45,235,1,False,1
221,1,468.20454545454544,410.3181818181818,44,236,1,False,1
222,1,461.9782608695652,411.19565217391306,46,237,1,False,1
223,1,456.0,413.7261904761905,84,238,1,False,1
224,1,450.57142857142856,415.9428571428571,35,239,1,False,1
225,1,445.2469135802469,420.1604938271605,81,240,1,False,1
226,1,440.95,424.6333333333333,60,241,1,False,1
227,1,438.1848739495798,429.4621848739496,119,242,1,False,1
228,1,435.2105263157895,434.3157894736842,76,243,1,False,1
229,1,432.7872340425532,439.8085106382979,47,244,1,False,1
230,1,431.6782608695653,444.9478260869565,115,245,1,False,1
231,1,431.0350877192983,450.0175438596491,114,246,1,False,1
232,1,430.7671232876712,455.013698630137,73,247,1,False,1
233,1,431.0232558139535,459.3139534883721,86,248,1,False,1
234,1,433.506329113924,464.0886075949367,79,249,1,False,1
