,id,x,y,size,frame,track,ignore,track_fixed
0,1,866.9069767441861,4.424418604651163,172,1,1,False,1
1,1,862.1077283372365,7.304449648711944,427,2,1,False,1
2,1,856.9420689655173,10.975172413793103,725,3,1,False,1
3,1,851.1642105263157,14.647368421052631,950,4,1,False,1
4,1,845.0349956255468,19.590551181102363,1143,5,1,False,1
5,1,838.8009389671362,27.15023474178404,1065,6,1,False,1
6,1,831.7964015151515,34.77272727272727,1056,7,1,False,1
7,1,825.0417457305502,42.32637571157496,1054,8,1,False,1
8,1,818.140712945591,50.17636022514071,1066,9,1,False,1
9,1,811.1004651162791,57.81116279069767,1075,10,1,False,1
10,1,804.0942883046238,65.55213055303717,1103,11,1,False,1
11,1,797.2806691449814,72.28624535315986,1076,12,1,False,1
12,1,790.6559040590406,79.60516605166052,1084,13,1,False,1
13,1,784.2126276694522,86.34540389972145,1077,14,1,False,1
14,1,777.308905380334,93.84230055658628,1078,15,1,False,1
15,1,770.223880597015,101.7285447761194,1072,16,1,False,1
16,1,763.8534080298787,108.3221288515406,1071,17,1,False,1
17,1,756.6429889298893,115.49077490774908,1084,18,1,False,1
18,1,749.2557924003708,122.52826691380908,1079,19,1,False,1
19,1,742.3213627992634,129.55432780847144,1086,20,1,False,1
20,1,735.8467815049864,136.61015412511333,1103,21,1,False,1
21,1,728.8284228769497,144.1481802426343,1154,22,1,False,1
22,1,722.6426618049226,151.15132178669097,1097,23,1,False,1
23,1,715.3496376811594,158.89402173913044,1104,24,1,False,1
24,1,708.5727190605239,166.42547425474254,1107,25,1,False,1
25,1,702.0451263537906,174.06317689530687,1108,26,1,False,1
26,1,695.6687555953447,181.64547896150404,1117,27,1,False,1
27,1,689.5102954341987,189.449418084154,1117,28,1,False,1
28,1,683.3160762942779,197.3587647593097,1101,29,1,False,1
29,1,677.0725952813067,204.93647912885663,1102,30,1,False,1
30,1,670.3203619909502,212.8678733031674,1105,31,1,False,1
31,1,664.3094582185491,219.7089072543618,1089,32,1,False,1
32,1,658.1443014705883,226.30514705882356,1088,33,1,False,1
33,1,652.0673431734317,233.24077490774908,1084,34,1,False,1
34,1,645.8170955882352,240.203125,1088,35,1,False,1
35,1,639.686660698299,247.53625783348252,1117,36,1,False,1
36,1,633.8556891766882,254.004625346901,1081,37,1,False,1
37,1,628.2373505059797,260.261269549218,1087,38,1,False,1
38,1,622.3795013850415,266.39242843951985,1083,39,1,False,1
39,1,616.3610851262863,273.93077642656687,1069,40,1,False,1
40,1,609.7650323774283,281.40610545790935,1081,41,1,False,1
41,1,603.8828996282527,288.1793680297397,1076,42,1,False,1
42,1,597.8180995475113,294.05701357466063,1105,43,1,False,1
43,1,594.504170528267,297.49119555143653,1079,44,1,False,1
44,1,591.7033976124885,300.66574839302115,1089,45,1,False,1
45,1,585.436974789916,308.0046685340803,1071,46,1,False,1
46,1,578.6483516483516,314.9441391941392,1092,47,1,False,1
47,1,572.2759889604416,321.4553817847286,1087,48,1,False,1
48,1,565.6070110701107,327.8579335793358,1084,49,1,False,1
49,1,558.8701657458563,334.560773480663,1086,50,1,False,1
50,1,551.9862258953168,340.4003673094582,1089,51,1,False,1
51,1,545.6047575480329,345.608417200366,1093,52,1,False,1
52,1,538.9426456984273,350.4588344125809,1081,53,1,False,1
53,1,531.8604436229206,355.51756007393715,1082,54,1,False,1
54,1,524.7142857142857,360.0018552875696,1078,55,1,False,1
55,1,517.5801668211307,364.1028730305839,1079,56,1,False,1
56,1,510.6976744186047,368.2846511627907,1075,57,1,False,1
57,1,503.2279411764706,372.3759191176471,1088,58,1,False,1
58,1,497.5175276752768,375.8846863468635,1084,59,1,False,1
59,1,490.19981583793736,379.98710865561696,1086,60,1,False,1
60,1,483.2157943067034,383.5720844811754,1089,61,1,False,1
61,1,476.5255338904364,386.8895078922934,1077,62,1,False,1
62,1,469.2708907254362,389.8741965105601,1089,63,1,False,1
63,1,461.2292817679558,393.0395948434622,1086,64,1,False,1
64,1,453.3366788321168,396.0866788321168,1096,65,1,False,1
65,1,444.8361111111111,399.1166666666667,1080,66,1,False,1
66,1,436.95128676470586,401.8097426470589,1088,67,1,False,1
67,1,428.9296296296296,404.0314814814815,1080,68,1,False,1
68,1,421.3315068493151,406.5150684931507,1095,69,1,False,1
69,1,413.7527573529412,408.5330882352941,1088,70,1,False,1
70,1,406.06820276497695,410.4654377880185,1085,71,1,False,1
71,1,398.0563770794824,412.2707948243993,1082,72,1,False,1
72,1,390.2224247948952,413.9115770282589,1097,73,1,False,1
73,1,384.75645756457567,414.6171586715867,1084,74,1,False,1
74,1,377.1611418047882,415.91528545119706,1086,75,1,False,1
75,1,369.1349862258953,417.14141414141415,1089,76,1,False,1
76,1,361.6832871652816,418.4903047091413,1083,77,1,False,1
77,1,353.8483197093551,419.2098092643052,1101,78,1,False,1
78,1,346.2259835315645,420.4336688014639,1093,79,1,False,1
79,1,343.58150183150184,420.543956043956,1092,80,1,False,1
80,1,335.8110599078341,421.6506912442396,1085,81,1,False,1
81,1,328.23266423357666,422.2007299270073,1096,82,1,False,1
82,1,321.97158570119154,422.576535288726,1091,83,1,False,1
83,1,314.3718181818182,423.2872727272728,1100,84,1,False,1
84,1,306.64904284412034,423.8195077484048,1097,85,1,False,1
85,1,300.2397447584321,424.2123974475843,1097,86,1,False,1
86,1,293.3992773261066,424.6540198735321,1107,87,1,False,1
87,1,286.5240253853128,424.9002719854941,1103,88,1,False,1
88,1,278.5013550135501,426.0252935862692,1107,89,1,False,1
89,1,271.5350318471338,426.1037306642402,1099,90,1,False,1
90,1,264.0072727272727,426.1963636363636,1100,91,1,False,1
91,1,256.41885766092474,425.7506799637353,1103,92,1,False,1
92,1,248.87218721872188,425.36993699369935,1111,93,1,False,1
93,1,241.9511754068716,425.1808318264015,1106,94,1,False,1
94,1,234.9981933152665,424.7118337850045,1107,95,1,False,1
95,1,227.4731663685152,424.58586762075134,1118,96,1,False,1
96,1,219.97385031559963,423.50676284941386,1109,97,1,False,1
97,1,212.02904929577463,422.2156690140845,1136,98,1,False,1
98,1,205.07932263814615,421.29590017825313,1122,99,1,False,1
99,1,198.2907488986784,420.6070484581498,1135,100,1,False,1
100,1,192.39609236234455,419.5870337477797,1126,101,1,False,1
101,1,185.94395796847635,419.2022767075306,1142,102,1,False,1
102,1,178.63563115487915,418.7591763652641,1117,103,1,False,1
103,1,171.2646017699115,418.2646017699115,1130,104,1,False,1
104,1,163.6567834681042,417.5678346810422,1113,105,1,False,1
105,1,156.736563876652,416.7286343612335,1135,106,1,False,1
106,1,149.51024042742654,416.0115761353517,1123,107,1,False,1
107,1,142.54265611257696,415.3693931398417,1137,108,1,False,1
108,1,135.81802274715662,414.7191601049869,1143,109,1,False,1
109,1,128.7899461400359,413.6149012567325,1114,110,1,False,1
110,1,121.77127659574468,412.7260638297872,1128,111,1,False,1
111,1,116.43276936776492,411.6482635796973,1123,112,1,False,1
112,1,109.02055406613049,410.2537980339589,1119,113,1,False,1
113,1,102.63037752414398,408.7928007023705,1139,114,1,False,1
114,1,95.4881818181818,407.7209090909091,1100,115,1,False,1
115,1,88.84088888888888,406.7404444444445,1125,116,1,False,1
116,1,82.41987466427932,405.95255147717097,1117,117,1,False,1
117,1,75.23889875666075,405.0364120781528,1126,118,1,False,1
118,1,68.38154392191659,404.7417923691216,1127,119,1,False,1
119,1,60.99202127659574,404.02748226950354,1128,120,1,False,1
120,1,54.13930789707187,403.7675244010648,1127,121,1,False,1
121,1,47.62377994676131,403.9254658385093,1127,122,1,False,1
122,1,40.74909747292419,404.0749097472924,1108,123,1,False,1
123,1,35.71911111111111,404.176,1125,124,1,False,1
124,1,29.06678700361011,404.3456678700361,1108,125,1,False,1
125,1,21.598603839441537,404.4912739965096,1146,126,1,False,1
126,1,17.11534795042898,404.6320305052431,1049,127,1,False,1
127,1,13.119767441860466,404.3767441860465,860,128,1,False,1
128,1,9.79416282642089,404.0245775729647,651,129,1,False,1
129,1,6.731829573934837,403.8245614035088,399,130,1,False,1
130,1,4.531400966183575,404.81159420289856,207,131,1,False,1
