,index,Unnamed: 0,id,x,y,size,frame,track
0,72,72,1,255.96875,683.9583333333334,96,81,1
1,73,73,1,245.84615384615384,692.021978021978,91,82,1
2,74,74,1,236.46153846153845,701.054945054945,91,83,1
3,75,75,1,227.48684210526315,709.0526315789474,76,84,1
4,76,76,1,217.20338983050848,716.1186440677966,59,85,1
5,77,77,1,206.6,725.8235294117648,85,86,1
6,78,78,1,197.3809523809524,733.0793650793651,63,87,1
