,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,36,36,2,231.8779527559055,437.62992125984255,254,37,1,False,1
1,37,37,2,226.5684647302905,428.8630705394191,241,38,1,False,1
2,38,38,2,220.08835341365463,417.578313253012,249,39,1,False,1
3,39,39,2,211.12109375,405.23828125,256,40,1,False,1
4,40,40,2,202.2526690391459,393.7758007117438,281,41,1,False,1
5,41,41,2,195.2428571428572,384.63214285714287,280,42,1,False,1
6,42,42,2,186.71063829787235,373.4382978723404,235,43,1,False,1
7,43,43,2,177.5,362.7019230769231,208,44,1,False,1
8,44,44,2,167.35470085470087,352.4059829059829,234,45,1,False,1
9,45,45,2,156.01581027667984,343.97233201581025,253,46,1,False,1
