,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,36,36,2,109.41726618705036,243.06474820143885,139,43,2,False,2
1,37,37,2,97.47058823529412,250.1372549019608,153,44,2,False,2
2,38,38,2,85.92571428571429,257.0857142857143,175,45,2,False,2
3,39,39,1,74.64406779661017,264.4491525423729,118,46,2,False,2
4,40,40,1,62.112,272.216,125,47,2,False,2
5,41,41,1,50.04166666666666,280.03125,96,48,2,False,2
6,42,42,1,38.60504201680672,287.4957983193277,119,49,2,False,2
7,43,43,1,26.88235294117647,295.38655462184875,119,50,2,False,2
8,44,44,1,14.47107438016529,303.10743801652893,121,51,2,False,2
9,45,45,1,4.372549019607843,307.29411764705884,102,52,2,False,2
