,index,Unnamed: 0,id,x,y,size,frame,track
0,36,36,1,247.5715990453461,660.4009546539379,838,37,1
1,37,37,1,238.6517647058824,676.6635294117647,850,38,1
2,38,38,1,230.29514321295144,693.7845579078456,803,39,1
3,39,39,1,223.6089588377724,710.4842615012107,826,40,1
4,40,40,1,219.37278911564627,724.7319727891156,735,41,1
5,41,41,1,218.177570093458,732.2102803738318,214,42,1
