,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,216,216,3,483.6315789473685,461.8548644338118,627,219,11,False,0
1,217,217,3,487.2262295081967,436.8360655737705,610,220,11,False,0
2,218,218,3,508.1824953445065,444.01675977653633,537,221,11,False,0
3,219,219,3,505.8428093645485,466.5250836120401,598,222,11,False,0
4,220,220,3,481.9871589085072,471.4333868378813,623,223,11,False,0
5,221,221,3,469.6687697160883,447.7334384858044,634,224,11,False,0
6,222,222,3,490.5628415300546,439.3606557377049,549,225,11,False,0
7,223,223,3,500.6682926829269,459.7739837398374,615,226,11,False,0
8,224,224,3,485.9442675159236,478.9171974522293,628,227,11,False,0
9,225,225,3,459.2688679245283,470.7845911949685,636,228,11,False,0
10,226,226,3,464.9581939799331,449.242474916388,598,229,11,False,0
11,227,227,3,485.2307692307692,457.55042735042736,585,230,11,False,0
