,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,1140,1362,2,262.7960122699387,583.2101226993865,652,1364,2,False,0
1,1141,1363,2,241.06451612903223,568.4162826420891,651,1365,2,False,0
2,1142,1364,2,250.84541062801927,543.5652173913044,621,1366,2,False,0
3,1143,1365,2,276.1510067114094,545.8758389261745,596,1367,2,False,0
4,1144,1366,2,285.44498381877025,570.0080906148868,618,1368,2,False,0
5,1145,1367,2,267.9756097560976,590.5274390243902,656,1369,2,False,0
6,1146,1368,2,244.33843797856048,577.2741194486983,653,1370,2,False,0
7,1147,1369,2,248.53953488372093,551.7503875968993,645,1371,2,False,0
8,1148,1370,2,271.32436974789914,543.0369747899159,595,1372,2,False,0
9,1149,1371,2,280.3414634146341,565.0747967479675,615,1373,2,False,0
10,1150,1372,2,256.9668769716088,578.7618296529969,634,1374,2,False,0
11,1151,1373,2,236.33283582089555,563.3910447761194,670,1375,2,False,0
