,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,300,300,2,463.2807570977918,555.9069400630915,634,303,11,False,0
1,301,301,2,450.8146341463415,580.3040650406504,615,304,11,False,0
2,302,302,2,424.2301184433164,581.1742808798647,591,305,11,False,0
3,303,303,2,429.8951048951049,562.4597902097902,572,306,11,False,0
4,304,304,2,450.6339144215531,564.6782884310618,631,307,11,False,0
5,305,305,2,459.3639344262295,582.3360655737705,610,308,11,False,0
6,306,306,2,437.4134165366615,598.4726989079563,641,309,11,False,0
7,307,307,2,426.2412645590682,579.1098169717138,601,310,11,False,0
8,308,308,2,445.36538461538464,570.0506993006993,572,311,11,False,0
9,309,309,2,464.0333889816361,582.0116861435727,599,312,11,False,0
10,310,310,2,458.8507462686568,600.469320066335,603,313,11,False,0
11,311,311,2,432.86854460093895,602.5492957746479,639,314,11,False,0
