,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,132,354,2,278.4609929078014,577.863475177305,564,356,2,False,0
1,133,355,2,255.82866556836905,568.5238879736409,607,357,2,False,0
2,134,356,2,256.7016949152542,545.6338983050847,590,358,2,False,0
3,135,357,2,279.7084148727984,544.4911937377691,511,359,2,False,0
4,136,358,2,285.8427561837456,565.1060070671379,566,360,2,False,0
5,137,359,2,263.6503378378378,577.8597972972973,592,361,2,False,0
6,138,360,2,247.32954545454547,559.3814935064935,616,362,2,False,0
7,139,361,2,261.7221238938053,538.2407079646018,565,363,2,False,0
8,140,362,2,282.59293680297395,552.3420074349442,538,364,2,False,0
9,141,363,2,271.4991364421416,575.1640759930915,579,365,2,False,0
10,142,364,2,247.55438596491229,571.6245614035088,570,366,2,False,0
11,143,365,2,243.5440931780366,548.0515806988353,601,367,2,False,0
