,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,444,666,2,243.2581699346405,548.7696078431372,612,668,2,False,0
1,445,667,2,268.6358792184725,540.7424511545294,563,669,2,False,0
2,446,668,2,283.5514950166113,561.4767441860465,602,670,2,False,0
3,447,669,2,268.7921440261866,583.2896890343699,611,671,2,False,0
4,448,670,2,244.12845528455284,576.5138211382114,615,672,2,False,0
5,449,671,2,245.85259631490788,550.6499162479062,597,673,2,False,0
6,450,672,2,269.72758037225043,543.1252115059222,591,674,2,False,0
7,451,673,2,278.8826530612245,559.906462585034,588,675,2,False,0
8,452,674,2,255.6341853035144,567.6533546325878,626,676,2,False,0
9,453,675,2,243.9805510534846,544.7633711507293,617,677,2,False,0
10,454,676,2,263.47495682210706,526.1157167530224,579,678,2,False,0
11,455,677,2,284.914858096828,541.5242070116861,599,679,2,False,0
