,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,1008,1230,2,257.0208,525.7024,625,1232,2,False,0
1,1009,1231,2,282.51147540983607,533.7918032786886,610,1233,2,False,0
2,1010,1232,2,281.50083752093803,560.5192629815746,597,1234,2,False,0
3,1011,1233,2,257.6496,564.9296,625,1235,2,False,0
4,1012,1234,2,247.44707740916272,541.7077409162717,633,1236,2,False,0
5,1013,1235,2,264.7275641025641,520.1009615384615,624,1237,2,False,0
6,1014,1236,2,288.91866028708137,530.8213716108453,627,1238,2,False,0
7,1015,1237,2,287.0182119205298,556.7201986754967,604,1239,2,False,0
8,1016,1238,2,267.1732909379968,563.2798092209857,629,1240,2,False,0
9,1017,1239,2,259.12459546925567,541.6699029126214,618,1241,2,False,0
10,1018,1240,2,284.81803005008345,533.2537562604341,599,1242,2,False,0
11,1019,1241,2,300.5422077922078,554.7922077922078,616,1243,2,False,0
