,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,828,1050,2,280.3956953642384,575.3625827814569,604,1052,2,False,0
1,829,1051,2,254.447284345048,583.3642172523962,626,1053,2,False,0
2,830,1052,2,242.47335423197487,561.1097178683385,638,1054,2,False,0
3,831,1053,2,259.1533101045296,540.5522648083623,574,1055,2,False,0
4,832,1054,2,282.1058823529412,550.7495798319328,595,1056,2,False,0
5,833,1055,2,279.67003367003366,577.0387205387206,594,1057,2,False,0
6,834,1056,2,253.4825949367089,579.875,632,1058,2,False,0
7,835,1057,2,241.9413629160064,556.5784469096672,631,1059,2,False,0
8,836,1058,2,261.07849829351534,538.7389078498294,586,1060,2,False,0
9,837,1059,2,283.8854337152209,551.8837970540098,611,1061,2,False,0
10,838,1060,2,278.35714285714283,576.5,602,1062,2,False,0
11,839,1061,2,252.2093023255814,579.8604651162791,645,1063,2,False,0
