,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,816,1038,2,245.9871589085072,541.836276083467,623,1040,2,False,0
1,817,1039,2,272.56879194630875,540.1862416107383,596,1041,2,False,0
2,818,1040,2,281.28125,565.4243421052631,608,1042,2,False,0
3,819,1041,2,260.32710280373834,581.0124610591901,642,1043,2,False,0
4,820,1042,2,241.3975155279503,563.2065217391304,644,1044,2,False,0
5,821,1043,2,253.2051282051282,540.0849358974359,624,1045,2,False,0
6,822,1044,2,279.12603648424545,544.665008291874,603,1046,2,False,0
7,823,1045,2,282.3176470588235,570.6302521008404,595,1047,2,False,0
8,824,1046,2,260.1495327102804,583.4096573208723,642,1048,2,False,0
9,825,1047,2,241.45686900958464,564.6166134185304,626,1049,2,False,0
10,826,1048,2,255.2767710049424,542.5255354200989,607,1050,2,False,0
11,827,1049,2,280.11186440677966,549.3830508474576,590,1051,2,False,0
