,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,864,1086,2,244.96889580093315,559.1290824261275,643,1088,2,False,0
1,865,1087,2,246.9842271293376,531.7933753943217,634,1089,2,False,0
2,866,1088,2,272.69786535303774,523.8653530377668,609,1090,2,False,0
3,867,1089,2,287.7091503267974,547.2058823529412,612,1091,2,False,0
4,868,1090,2,271.78677685950413,567.5008264462809,605,1092,2,False,0
5,869,1091,2,250.3328125,556.053125,640,1093,2,False,0
6,870,1092,2,261.64415156507414,531.4266886326194,607,1094,2,False,0
7,871,1093,2,288.1990291262136,535.9174757281553,618,1095,2,False,0
8,872,1094,2,294.5557404326123,560.3577371048253,601,1096,2,False,0
9,873,1095,2,271.62824675324674,574.4545454545455,616,1097,2,False,0
10,874,1096,2,255.9047619047619,555.5796387520526,609,1098,2,False,0
11,875,1097,2,273.74285714285713,536.4588235294118,595,1099,2,False,0
