,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,384,606,2,275.64840989399295,541.3780918727915,566,608,2,False,0
1,385,607,2,283.8433734939759,566.9328743545611,581,609,2,False,0
2,386,608,2,262.32733224222585,582.4320785597381,611,610,2,False,0
3,387,609,2,241.4446254071661,567.1156351791531,614,611,2,False,0
4,388,610,2,248.56040268456377,542.3322147651006,596,612,2,False,0
5,389,611,2,274.74434782608694,541.4782608695652,575,613,2,False,0
6,390,612,2,282.3637901861252,566.0727580372251,591,614,2,False,0
7,391,613,2,261.66775244299674,582.4657980456026,614,615,2,False,0
8,392,614,2,240.06869009584665,568.7843450479234,626,616,2,False,0
9,393,615,2,245.7565359477124,544.1764705882352,612,617,2,False,0
10,394,616,2,272.291296625222,541.7388987566608,563,618,2,False,0
11,395,617,2,279.0612582781457,565.1059602649007,604,619,2,False,0
