,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,756,978,2,283.6829268292683,556.1154471544716,615,980,2,False,0
1,757,979,2,274.7021630615641,580.2412645590682,601,981,2,False,0
2,758,980,2,248.4665629860031,580.213063763608,643,982,2,False,0
3,759,981,2,241.31191222570533,554.5579937304075,638,983,2,False,0
4,760,982,2,263.54500818330604,541.5531914893617,611,984,2,False,0
5,761,983,2,280.1669449081803,556.2103505843072,599,985,2,False,0
6,762,984,2,261.4976599063963,573.0234009360374,641,986,2,False,0
7,763,985,2,240.4018547140649,557.9938176197836,647,987,2,False,0
8,764,986,2,247.56349206349208,532.4015873015873,630,988,2,False,0
9,765,987,2,273.4842454394693,532.6152570480929,603,989,2,False,0
10,766,988,2,279.871921182266,557.4384236453202,609,990,2,False,0
11,767,989,2,262.15625,565.5263157894736,608,991,2,False,0
