,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,180,239,3,455.9819376026273,507.9786535303776,609,242,11,False,0
1,181,240,3,470.61139028475714,491.69514237855947,597,243,11,False,0
2,182,241,3,494.0159489633174,495.9250398724083,627,244,11,False,0
3,183,242,2,494.86102236421726,521.6405750798722,626,245,11,False,0
4,184,243,2,469.1385350318472,522.859872611465,628,246,11,False,0
5,185,244,3,460.9514106583072,498.2068965517241,638,247,11,False,0
6,186,245,3,481.26929133858266,483.3984251968504,635,248,11,False,0
7,187,246,3,495.4787581699346,501.5196078431373,612,249,11,False,0
8,188,247,3,476.76369327073553,515.1001564945227,639,250,11,False,0
9,189,248,3,455.16282642089095,505.71889400921657,651,251,11,False,0
10,190,249,3,460.05846153846153,479.1292307692308,650,252,11,False,0
11,191,250,3,485.11655405405406,479.4712837837838,592,253,11,False,0
