,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,420,642,2,258.7181663837012,543.9388794567063,589,644,2,False,0
1,421,643,2,283.8034188034188,535.2102564102564,585,645,2,False,0
2,422,644,2,298.9898132427844,557.1460101867572,589,646,2,False,0
3,423,645,2,282.5813953488372,578.2923588039868,602,647,2,False,0
4,424,646,2,258.28200972447326,569.1312803889789,617,648,2,False,0
5,425,647,2,258.9932432432432,544.5152027027027,592,649,2,False,0
6,426,648,2,284.62938230383975,547.5292153589315,599,650,2,False,0
7,427,649,2,285.5646258503401,573.578231292517,588,651,2,False,0
8,428,650,2,260.91,582.6016666666667,600,652,2,False,0
9,429,651,2,245.60065466448444,561.0229132569558,611,653,2,False,0
10,430,652,2,263.25,540.957191780822,584,654,2,False,0
11,431,653,2,286.0969387755102,552.9676870748299,588,655,2,False,0
