,index,Unnamed: 0,id,x,y,size,frame,track
0,36,36,1,866.203125,462.9973958333333,384,38,1
1,37,37,1,878.7350427350427,463.54700854700855,351,39,1
2,38,38,1,892.248,463.984,375,40,1
3,39,39,1,904.2023460410558,464.7536656891496,341,41,1
4,40,40,1,910.0581395348836,465.0,86,42,1
