,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,36,36,1,383.7422324510932,349.17376294591486,869,37,1,False,2,0.0,0.0,0.0,0.0
1,1,37,37,1,369.8779395296753,355.99552071668535,893,38,1,False,2,-13.86429292141787,6.821757770770489,-12.200503963219788,9.48170345124775
2,2,38,38,1,355.3032329988852,362.1850613154961,897,39,1,False,2,-28.438999452207952,13.011298369581255,-25.224484032778808,18.48772512736597
3,3,39,39,1,340.38520971302427,367.91832229580575,906,40,1,False,2,-43.357022738068906,18.744559349890892,-38.676871595487654,27.11622262626502
4,4,40,40,1,325.7066521264995,374.08178844056704,917,41,1,False,2,-58.035580324593695,24.90802549465218,-51.80782891973562,36.11768514561828
5,5,41,41,1,311.0440528634361,380.409691629956,908,42,1,False,2,-72.69817958765708,31.23592868404114,-64.88994079774224,45.276971402460774
6,6,42,42,1,296.3128555176337,386.6245733788396,879,43,1,False,2,-87.42937693345948,37.450810432924754,-78.06206686059909,54.33942280248441
7,7,43,43,1,281.85407239819006,392.7273755656109,884,44,1,False,2,-101.88816005290312,43.553612619696025,-90.99003424980272,63.237077718789905
8,8,44,44,1,267.29801324503313,399.22185430463577,906,45,1,False,2,-116.44421920606004,50.04809135872091,-103.93415419411521,72.5379847191368
9,9,45,45,1,252.6135321100917,405.9587155963303,872,46,1,False,2,-131.12870034100146,56.78495265041545,-116.95508780561943,82.10221883122243
10,10,46,46,1,240.0101351351352,412.65202702702703,888,47,1,False,2,-143.732097315958,63.47826408111217,-127.94663424269508,91.20342425348643
11,11,47,47,1,224.6659217877095,419.122905027933,895,48,1,False,2,-159.07631066338368,69.94914208201811,-141.66742850466835,100.64042325605749
