,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,1020,1020,1,553.5510483135824,634.9097538742024,2194,1021,3,False,1,0.0,0.0,0.0,0.0
1,1,1021,1021,1,496.6136261766024,637.9977588525325,2231,1022,3,False,1,-56.93742213698005,3.0880049783301047,56.959870587586735,2.641771563975217
2,2,1022,1022,2,493.7235164835165,583.7336263736264,2275,1023,3,False,1,-59.827531830065936,-51.176127500575944,54.38949168873842,56.92198858677912
3,3,1023,1023,3,551.3419894366198,576.7169894366198,2272,1024,3,False,1,-2.209058876962672,-58.19276443758258,-3.642265088416672,58.120664819284066
4,4,1024,1024,1,557.2245172878312,636.9618320610687,2227,1025,3,False,1,3.673468974248749,2.0520781868663107,-3.4489780410129565,-2.4103837168366176
5,5,1025,1025,1,494.8255243195002,638.3775100401606,2241,1026,3,False,1,-58.725523994082266,3.467756165958235,58.777056299565444,2.4433898509626073
6,6,1026,1026,2,490.40827100747913,584.6704795424549,2273,1027,3,False,1,-63.14277730610331,-50.239274331747424,57.78202113700762,56.32258023769095
7,7,1027,1027,3,542.4543867306853,580.2439982540376,2291,1028,3,False,1,-11.096661582897127,-54.66575562016476,5.554433928279686,55.50341430529563
8,8,1028,1028,1,542.6746823956443,639.068058076225,2204,1029,3,False,1,-10.876365917938188,4.158304202022691,11.238777740373152,-3.045768264320169
9,9,1029,1029,1,479.6784296426996,636.5760917512131,2267,1030,3,False,1,-73.87261867088284,1.6663378770107329,73.6668889673634,5.755861454567941
10,10,1030,1030,2,484.57484220018034,580.3512173128945,2218,1031,3,False,1,-68.9762061134021,-54.55853656130785,63.152521533074605,61.20547316641415
11,11,1031,1031,2,537.2745955400087,585.923480542195,2287,1032,3,False,1,-16.276452773573737,-48.986273332007386,11.278061324836582,50.37244507269564
