,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,324,324,3,516.0235934664247,556.4246823956443,2204,325,3,False,1,0.0,0.0,0.0,0.0
1,1,325,325,1,551.3223946784923,605.0079822616408,2255,326,1,False,1,35.29880121206759,48.58329986599654,59.988345407883145,2.782230778154304
2,2,326,326,1,500.9656387665198,630.1352422907489,2270,327,3,False,1,-15.057954699904883,73.71055989510467,48.155292797253225,57.8018720752625
3,3,327,327,2,480.384203480589,581.8161535029005,2241,328,3,False,1,-35.63938998583569,25.39147110725628,-2.4335871881359417,43.691767839615466
4,4,328,328,4,532.9168949771689,562.9566210045662,2190,329,1,False,1,16.89330151074421,6.531938608921905,15.653174299464386,-9.111969725269335
5,5,329,329,1,548.8139429606157,621.5183340878225,2209,330,3,False,1,32.79034949419099,65.09365169217824,71.31452077350075,15.054223241992297
6,6,330,330,1,487.2812362030905,629.6344370860927,2265,331,3,False,1,-28.742357263334213,73.20975469044845,39.21630530711665,68.17530844043021
7,7,331,331,3,485.8518181818182,573.0522727272727,2200,332,1,False,1,-30.171775284606497,16.627590331628426,-5.862051024414631,33.947741336477954
8,8,332,332,4,542.1605937921728,575.897885739991,2223,333,3,False,1,26.13700032574809,19.473203344346757,31.533151754080258,-8.24674329493642
9,9,333,333,1,533.2926718252162,633.0236686390532,2197,334,3,False,1,17.26907835879149,76.59898624340894,70.60383408115491,34.36167012705846
10,10,334,334,1,474.2287326388889,618.5681423611111,2304,335,1,False,1,-41.794860827535786,62.14345996546683,22.421353424073914,71.45560103102788
11,11,335,335,3,489.7136279926335,564.3328729281768,2172,336,3,False,1,-26.30996547379118,7.908190532532558,-10.258838582806467,25.485485902035357
