,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,204,204,3,621.0457025920873,164.4556616643929,1466,205,3,False,4,0.0,0.0,0.0,0.0
1,1,205,205,3,621.4419770773638,194.8202005730659,1396,206,3,False,4,0.3962744852765354,30.364538908673012,-27.621365879964426,-12.618336004764474
2,2,206,206,2,599.0262368815593,215.54722638680656,1334,207,3,False,4,-22.01946571052804,51.091564722413665,-36.78068485326344,-41.74189834790246
3,3,207,207,2,569.8868913857677,213.62247191011235,1335,208,3,False,4,-51.15881120631957,49.16681024571946,-22.587548911851215,-67.2636739104932
4,4,208,208,3,548.6463719766472,191.8515429524604,1199,209,3,False,4,-72.39933061544014,27.3958812880675,6.172498414608455,-77.16279964098861
5,5,209,209,3,550.3179487179488,161.44542124542124,1365,210,3,False,4,-70.72775387413856,-3.010240418971648,32.94774087608551,-62.65718703088303
6,6,210,210,3,572.3299784327821,141.41624730409777,1391,211,3,False,4,-48.71572415930518,-23.039414360295126,41.648674831854045,-34.19684604143153
7,7,211,211,3,603.2630844382414,142.07536636427076,1433,212,3,False,4,-17.782618153845874,-22.38029530012213,27.833194145738343,-6.512482612014734
8,8,212,212,3,625.9056974459725,163.55271774721678,1527,213,3,False,4,4.859994853885155,-0.9029439171761169,-1.2606343952678616,4.7797132360449375
9,9,213,213,3,628.1230240549828,193.5044673539519,1455,214,3,False,4,7.0773214628954975,29.048805689559003,-29.287050655914275,-6.015833687597105
10,10,214,214,2,607.2453113278319,216.609152288072,1333,215,3,False,4,-13.800391264255381,52.15349062367912,-41.253258917116426,-34.76501131882566
11,11,215,215,2,576.9044897959184,218.7069387755102,1225,216,3,False,4,-44.14121279616893,54.251277111117304,-30.183364077499963,-63.09209354799532
