,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,228,228,4,623.0324137931035,166.24206896551723,1450,229,3,False,4,0.0,0.0,0.0,0.0
1,1,229,229,4,619.1585454545454,194.5112727272728,1375,230,3,False,4,-3.8738683385580543,28.269203761755563,-25.95344159871754,-11.856374083592975
2,2,230,230,3,594.9940164547494,212.1802543006732,1337,231,3,False,4,-28.038397338354116,45.938185335155964,-35.90885402929837,-40.08768887692459
3,3,231,231,3,565.142964635064,208.1918735891648,1329,232,3,False,4,-57.8894491580395,41.949804623647566,-23.48695547747281,-67.52286541744694
4,4,232,232,4,546.4714285714285,184.0248120300752,1330,233,3,False,4,-76.56098522167497,17.782743064557962,5.035709110943998,-78.43756780244766
5,5,233,233,4,549.1107117181883,153.9489575844716,1391,234,3,False,4,-73.92170207491517,-12.293111381045634,33.07494514748281,-67.2427440588969
6,6,234,234,4,573.3437047756875,134.7684515195369,1382,235,3,False,4,-49.688709017416045,-31.473617445980324,44.45802311773757,-38.510265896460275
7,7,235,235,4,602.910478834143,136.80222068008328,1441,236,3,False,4,-20.121934958960537,-29.439848285433953,33.98973475741692,-10.784009675554389
8,8,236,236,4,622.9416725228391,158.63949402670414,1423,237,3,False,4,-0.09074127026440237,-7.602574938813092,7.30617637647181,2.104083276461112
9,9,237,237,4,617.5356874530428,187.3756574004508,1331,238,3,False,4,-5.496726340060718,21.133588434933557,-18.65287502874789,-11.353977882512723
10,10,238,238,3,593.5787401574803,204.30393700787403,1270,239,3,False,4,-29.453673635623204,38.06186804235679,-27.958833401620602,-39.17305610145844
11,11,239,239,3,565.5961857379768,199.10862354892205,1206,240,3,False,4,-57.43622805512666,32.86655458340482,-14.919687276020625,-64.4711845320853
