,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,1524,1746,3,298.0361111111111,619.2694444444444,720,1748,2,False,0,0.0,0.0,0.0,0.0
1,1,1525,1747,3,275.7344398340249,636.5504840940525,723,1749,2,False,0,-22.3016712770862,17.281039649608147,-27.01505890892017,8.1354449952116
2,2,1526,1748,3,261.14245416078984,615.8688293370946,709,1750,2,False,0,-36.89365695032126,-3.400615107349836,-33.221130264400465,-16.403128062417217
3,3,1527,1749,3,270.2623456790124,593.320987654321,648,1751,2,False,0,-27.773765432098685,-25.948456790123373,-16.622874265719876,-34.18163991402706
4,4,1528,1750,3,296.5978090766823,593.3286384976526,639,1752,2,False,0,-1.438302034428773,-25.940805946791784,7.958701713526904,-24.731623338277938
5,5,1529,1751,3,307.61664190193164,619.2912332838039,673,1753,2,False,0,9.580530790820546,0.02178883935948761,8.9356725929955,3.455546309654995
6,6,1530,1752,3,282.1438356164384,628.2,730,1754,2,False,0,-15.892275494672674,8.930555555555657,-18.03768867128333,2.638376456705261
7,7,1531,1753,3,270.45340751043113,605.7037552155772,719,1755,2,False,0,-27.582703600679963,-13.5656892288672,-20.884496431261745,-22.5537418400979
8,8,1532,1754,3,284.095531587057,584.5685670261942,649,1756,2,False,0,-13.940579524054101,-34.70087741825023,-0.5712308285935102,-37.39203586866286
9,9,1533,1755,3,311.8481421647819,592.1098546042003,619,1757,2,False,0,13.812031053670808,-27.159589840244053,22.631991306073957,-20.40118848595953
10,10,1534,1756,3,305.42496285289747,619.0624071322437,673,1758,2,False,0,7.388851741786368,-0.20703731220066857,6.971774708073241,2.4560846749680687
11,11,1535,1757,3,281.1387283236994,613.4537572254335,692,1759,2,False,0,-16.897382787411686,-5.815687219010897,-13.688532590639692,-11.487725554202559
