,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,1356,1578,2,285.68130081300814,560.5674796747968,615,1580,2,False,0,0.0,0.0,0.0,0.0
1,1,1357,1579,3,276.98430141287287,583.640502354788,637,1581,2,False,0,-8.696999400135269,23.073022679991254,-23.610340946226703,7.110131824395013
2,2,1358,1580,2,253.2300884955752,585.6828908554572,678,1582,2,False,0,-32.45121231743295,25.11541118066043,-39.66443087643946,-10.516557559054702
3,3,1359,1581,2,248.01104100946367,559.8958990536278,634,1583,2,False,0,-37.67025980354447,-0.6715806211690278,-22.353119274574823,-30.328823796743244
4,4,1360,1582,3,265.4382911392405,546.7816455696203,632,1584,2,False,0,-20.24300967376763,-13.785834105176491,-1.3487898506668508,-24.454231301892015
5,5,1361,1583,3,279.9422150882825,556.7720706260033,623,1585,2,False,0,-5.739085724725612,-3.7954090487935446,-0.4721533706520433,-6.864350369699608
6,6,1362,1584,2,261.3744075829384,571.1342812006319,633,1586,2,False,0,-24.30689323006976,10.566801525835103,-23.160657464188873,-12.886671362726474
7,7,1363,1585,2,243.5188679245283,553.5911949685535,636,1587,2,False,0,-42.16243288847983,-6.976284706243291,-20.07462400350383,-37.727294714782786
8,8,1364,1586,2,250.7125,529.2734375,640,1588,2,False,0,-34.96880081300813,-31.2940421747968,3.611017340543391,-46.78776185824765
9,9,1365,1587,2,274.6533546325879,527.2300319488818,626,1589,2,False,0,-11.027946180420258,-33.33744772591501,19.779309156973714,-29.013444247610757
10,10,1366,1588,2,282.6046128500824,550.4069192751235,607,1590,2,False,0,-3.076687962925746,-10.160560399673273,6.201109268408715,-8.616799887305984
11,11,1367,1589,3,268.2620904836193,567.380655226209,641,1591,2,False,0,-17.419210329388818,6.8131755514122005,-15.994612718183475,-9.696422721249853
