,Unnamed: 0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,480,480,480,2,360.7771952817824,636.5098296199213,763,483,11,False,0,0.0,0.0,0.0,0.0
1,1,481,481,481,2,365.633514986376,658.4550408719346,734,484,11,False,0,4.856319704593602,21.945211252013223,-21.521429099755508,6.481066846816863
2,2,482,482,482,2,346.6288798920378,653.8475033738191,741,485,11,False,0,-14.148315389744596,17.337673753897775,-18.345521801353506,-12.814506990139837
3,3,483,483,483,2,336.455525606469,634.3234501347708,742,486,11,False,0,-24.321669675313387,-2.1863794851504963,0.36456741691405425,-24.417021965151083
4,4,484,484,484,2,353.1182481751825,617.8598540145986,685,487,11,False,0,-7.658947106599896,-18.649975605322766,18.026161364306134,-9.02987083677424
5,5,485,485,485,2,372.070996978852,631.2628398791541,662,488,11,False,0,11.293801697069625,-5.246989740767276,6.075475933911627,10.870577274869555
6,6,486,486,486,2,362.0583554376658,650.9350132625995,754,489,11,False,0,1.2811601558834127,14.425183642678121,-14.289286289273244,2.3544833431560472
7,7,487,487,487,2,339.7564102564103,646.3705128205128,780,490,11,False,0,-21.020785025372106,9.860683200591438,-11.402453479143698,-20.225986525292114
8,8,488,488,488,2,337.9472934472935,621.8732193732194,702,491,11,False,0,-22.829901834488908,-14.636610246701935,12.891422228472909,-23.858876968824298
9,9,489,489,489,2,360.1635802469136,616.1157407407408,648,492,11,False,0,-0.6136150348687579,-20.394088879180572,20.29137019879007,-2.1344039164572184
10,10,490,490,490,2,364.49,637.6314285714286,700,493,11,False,0,3.712804718217626,1.1215989515072806,-0.8412932410480426,3.786176008350401
11,11,491,491,491,2,345.4389312977099,650.0534351145038,786,494,11,False,0,-15.338263984072455,13.543605494582494,-14.650875387116919,-14.284377558338024
