,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,120,120,3,443.2302839116719,441.1514195583596,634,123,11,False,0,0.0,0.0,0.0,0.0
1,1,121,121,3,466.7145135566189,445.9904306220096,627,124,11,False,0,23.484229644946993,4.839011063650048,-22.95912411724478,6.914021251029236
2,2,122,122,3,468.140625,468.3015625,640,125,11,False,0,24.910341088328096,27.15014294164041,-34.82612610149887,-12.033133243293376
3,3,123,123,3,444.4969135802469,479.2067901234568,648,126,11,False,0,1.2666296685749785,38.055370565097235,-19.21565090507997,-32.872090591538026
4,4,124,124,3,428.889552238806,459.9925373134328,670,127,11,False,0,-14.3407316728659,18.841117755073242,3.6525115249200546,-23.394517792294874
5,5,125,125,3,448.4957698815567,448.6802030456853,591,128,11,False,0,5.265485969884821,7.528783487325711,-8.212825097441424,-4.11793968106849
6,6,126,126,3,466.7177914110429,463.4325153374233,652,129,11,False,0,23.48750749937102,22.28109577906372,-31.258541572550044,-8.426969586155016
7,7,127,127,3,456.3234836702955,488.6298600311042,643,130,11,False,0,13.093199758623598,47.47844047274464,-34.10083053945323,-35.53544070590193
8,8,128,128,3,432.2887537993921,483.9756838905775,658,131,11,False,0,-10.941530112279793,42.82426433221792,-10.745389806757967,-42.8738999240146
9,9,129,129,3,440.2059308072488,463.5485996705107,607,132,11,False,0,-3.024353104423085,22.397180112151148,-7.993177623218887,-21.139761118802767
10,10,130,130,3,463.0605590062112,465.2468944099379,644,133,11,False,0,19.830275094539275,24.09547485157833,-28.90456762397743,-11.762554532033597
11,11,131,131,3,470.9442724458205,489.1547987616099,646,134,11,False,0,27.713988534148598,48.00337920325035,-47.211382316164624,-29.04264029317765
