,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,84,306,2,279.7864768683274,569.3879003558719,562,308,2,False,0,0.0,0.0,0.0,0.0
1,1,85,307,2,257.482332155477,558.4558303886926,566,309,2,False,0,-22.30414471285036,-10.932069967179359,-23.784115440682303,7.162463112880454
2,2,86,308,2,264.0517928286853,533.4402390438247,502,310,2,False,0,-15.734684039642104,-35.94766131204722,-35.988620129185186,-15.64077545488813
3,3,87,309,2,288.46234676007003,531.0875656742556,571,311,2,False,0,8.67586989174265,-38.30033468161628,-19.698931840772694,-33.97261307928575
4,4,88,310,2,300.668458781362,553.4928315412186,558,312,2,False,0,20.881981913034622,-15.895068814653314,4.490132534507502,-25.856316270138457
5,5,89,311,2,282.74475524475525,570.9825174825174,572,313,2,False,0,2.95827837642787,1.5946171266455167,3.2529891775809334,-0.8439645392866006
6,6,90,312,2,261.2027972027972,562.0419580419581,572,314,2,False,0,-18.583679665530155,-7.345942313913838,-18.617612456161186,7.25951271247462
7,7,91,313,2,262.619893428064,544.7051509769094,563,315,2,False,0,-17.166583440263366,-24.682749378962512,-29.374030399215627,-6.41061947257478
8,8,92,314,2,281.9294532627866,556.8007054673722,567,316,2,False,0,2.142976394459197,-12.587194888499766,-6.993054245597881,-10.683024632865425
9,9,93,315,2,264.2209737827715,577.2565543071161,534,317,2,False,0,-15.56550308555586,7.868653951244141,-6.054449529908394,16.356779701416507
10,10,94,316,2,241.6289198606272,565.1498257839721,574,318,2,False,0,-38.15755700770018,-4.238074571899801,-30.848743741121336,22.854221545865432
11,11,95,317,2,247.97363796133567,540.2196836555361,569,319,2,False,0,-31.812838906991715,-29.168216700335847,-43.15982572953851,0.2665104047172555
