,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,1248,1470,2,252.5452991452992,533.4068376068376,585,1472,2,False,0,0.0,0.0,0.0,0.0
1,1,1249,1471,2,277.13578274760386,528.2747603833866,626,1473,2,False,0,24.59048360230466,-5.132077223451006,-24.053303454072527,7.2435276881490225
2,2,1250,1472,2,291.5326797385621,549.6584967320262,612,1474,2,False,0,38.987380593262884,16.251659125188553,-40.24894159953075,-12.812297606706569
3,3,1251,1473,2,274.26762820512823,568.7676282051282,624,1475,2,False,0,21.722329059829036,35.36079059829058,-24.704622895141135,-33.34556490942261
4,4,1252,1474,2,252.72107765451665,555.8082408874802,631,1476,2,False,0,0.17577850921745153,22.401403280642626,-2.1161876099300945,-22.30191733967883
5,5,1253,1475,2,257.8935483870968,529.8483870967742,620,1477,2,False,0,5.3482492417976175,-3.5584505100633805,-5.0197957944121185,4.008489761414084
6,6,1254,1476,2,283.5417348608838,525.1243862520458,611,1478,2,False,0,30.996435715584624,-8.28245135479176,-30.162183562161424,10.937125320546583
7,7,1255,1477,2,296.3608903020668,547.9809220985692,629,1479,2,False,0,43.815591156767624,14.574084491731583,-44.913631594518215,-10.722670571319416
8,8,1256,1478,2,280.61920529801324,569.3493377483444,604,1480,2,False,0,28.073906152714045,35.9425001415068,-31.08271565175488,-33.37472562892111
9,9,1257,1479,2,256.2937293729373,561.0676567656766,606,1481,2,False,0,3.7484302276381243,27.66081915883899,-6.13112780107911,-27.23198335774132
10,10,1258,1480,2,258.4176182707993,535.5448613376835,613,1482,2,False,0,5.872319125500127,2.13802373084593,-6.0354911804433735,-1.6211488507121055
11,11,1259,1481,2,283.01277955271564,526.5670926517572,626,1483,2,False,0,30.467480407416446,-6.839744955080391,-29.760227506701284,9.454011433049619
