,Unnamed: 0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,468,468,468,2,402.66266666666667,669.724,750,471,11,False,0,0.0,0.0,0.0,0.0
1,1,469,469,469,2,381.28065739570167,669.1314791403287,791,472,11,False,0,-21.382009270965,-0.5925208596713674,-20.481647690813144,6.167942063783309
2,2,470,470,470,2,370.4908376963351,649.5497382198953,764,473,11,False,0,-32.171828970331546,-20.174261780104757,-36.886690826083,-9.022164793962931
3,3,471,471,471,2,386.9985443959243,632.1863173216885,687,474,11,False,0,-15.664122270742382,-37.53768267831151,-26.68351293944597,-30.69906325249673
4,4,472,472,472,2,407.0083916083916,647.1846153846154,715,475,11,False,0,4.345724941724939,-22.53938461538462,-2.96982005573612,-22.761576240364256
5,5,473,473,473,2,392.7891332470893,663.5174644243208,773,476,11,False,0,-9.87353341957737,-6.206535575679254,-11.325263266340462,-2.783192050104125
6,6,474,474,474,2,369.4993178717599,659.8212824010914,733,477,11,False,0,-33.16334879490677,-9.90271759890868,-34.59467069104288,1.0393646687658507
7,7,475,475,475,2,366.121546961326,635.9046961325967,724,478,11,False,0,-36.54111970534069,-33.81930386740339,-45.32889134390048,-20.598309467737096
8,8,476,476,476,2,388.0617283950617,631.4212962962963,648,479,11,False,0,-14.600938271604946,-38.30270370370374,-25.9151747167734,-31.759852468549767
9,9,477,477,477,2,389.3975240715269,651.7248968363136,727,480,11,False,0,-13.265142595139764,-17.999103163686414,-18.256381399241477,-12.908766826147545
10,10,478,478,478,2,369.3623910336239,663.239103362391,803,481,11,False,0,-33.30027563304276,-6.48489663760904,-33.64882117915708,4.326554621197338
11,11,479,479,479,2,354.27131782945736,644.1485788113695,774,482,11,False,0,-48.39134883720931,-25.57542118863057,-53.98186254683529,-9.043413472517624
