,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,1524,1591,2,329.0786391522588,324.3524818739543,1793,1597,29,False,5,0.0,0.0,0.0,0.0
1,1,1525,1592,2,342.88042269187986,324.5945494994438,1798,1598,29,False,5,13.801783539621056,0.24206762548953975,-4.840146643987788,-12.927521265678065
2,2,1526,1593,2,357.10520023909146,321.3287507471608,1673,1599,29,False,5,28.026561086832658,-3.02373112679345,-13.098618119479813,-24.961115352506532
3,3,1527,1594,2,371.6187214611872,314.93911719939115,1314,1600,29,False,5,42.54008230892839,-9.413364674563127,-24.368910419372476,-36.116841532992815
4,4,1528,1595,2,379.7301394784718,303.8647665251668,1649,1601,29,False,5,50.65150032621301,-20.487715348787503,-37.64741217692263,-39.59789542248675
5,5,1529,1596,2,387.2554002541296,290.65311308767474,1574,1602,29,False,5,58.176761101870795,-33.699368786279535,-52.69895097417004,-41.749294067323355
6,6,1530,1597,2,390.1411764705882,275.9209150326797,1530,1603,29,False,5,61.06253731832942,-48.43156684127456,-67.4622155741131,-39.02690866934135
7,7,1531,1598,2,390.1500691562932,260.36099585062243,1446,1604,29,False,5,61.071430004034426,-63.991486023331845,-81.93961166388108,-33.32461382498402
8,8,1532,1599,2,385.34171195652175,245.25,1472,1605,29,False,5,56.26307280426295,-79.10248187395428,-94.23145630388053,-23.305978693178943
9,9,1533,1600,2,376.928004881025,233.4276998169616,1639,1606,29,False,5,47.8493657287662,-90.92478205699268,-102.14091259058483,-11.140546123029708
10,10,1534,1601,2,364.8918429003021,223.1873111782477,1655,1607,29,False,5,35.81320374804329,-101.16517069570656,-107.24938591082636,3.8139934898931998
11,11,1535,1602,2,350.94457831325303,215.3144578313253,1660,1608,29,False,5,21.86593916099423,-109.03802404262896,-109.45414885343082,19.677379939520474
