,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,1680,1747,3,299.1012585812357,331.15732265446223,1748,1753,29,False,5,0.0,0.0,0.0,0.0
1,1,1681,1748,3,310.7390197326544,333.0789306174412,1571,1754,29,False,5,11.637761151418715,1.9216079629789533,-4.135871245413671,-11.046475945848755
2,2,1682,1749,3,320.40110192837466,331.5895316804408,1815,1755,29,False,5,21.29984334713896,0.4322090259785796,-10.243750019271777,-18.679821112566003
3,3,1683,1750,3,331.4327755337565,329.4795152914022,1733,1756,29,False,5,32.331516952520815,-1.677807363060026,-17.572398401523362,-27.191043385953737
4,4,1684,1751,3,340.5936972425436,325.83792909397863,1777,1757,29,False,5,41.492438661307915,-5.319393560483604,-25.296120870035367,-33.31703292375051
5,5,1685,1752,3,349.57658707047176,323.37565521258006,1717,1758,29,False,5,50.47532848923606,-7.781667441882178,-31.908771323498446,-39.87660275019699
6,6,1686,1753,3,359.15943728018755,310.1242672919109,1706,1759,29,False,5,60.05817869895185,-21.03305536255135,-48.17335533624457,-41.577663260064305
7,7,1687,1754,3,365.56027060270605,295.6506765067651,1626,1760,29,False,5,66.45901202147036,-35.506646147697154,-63.911136854510985,-39.911010830241906
8,8,1688,1755,3,368.798231511254,278.0249196141479,1244,1761,29,False,5,69.69697293001832,-53.13240304031433,-80.80470158873152,-33.93111388684672
9,9,1689,1756,3,365.5166775670373,263.29103989535645,1529,1762,29,False,5,66.41541898580158,-67.86628275910579,-91.94124694051334,-23.741257877838287
10,10,1690,1757,3,358.9748585795097,249.6392206159648,1591,1763,29,False,5,59.87359999827402,-81.51810203849743,-100.51446733617401,-11.264581343192795
11,11,1691,1758,3,348.5385089340727,237.913123844732,1623,1764,29,False,5,49.437250352837,-93.24419880973022,-105.47681625704347,3.6281629505119497
