,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,720,787,4,510.2710622710623,285.84289784289786,2457,788,2,False,5,0.0,0.0,0.0,0.0
1,1,721,788,4,503.3101343101343,277.24053724053726,2457,789,2,False,5,-6.960927960928018,-8.60236060236059,-3.8801186491487605,-10.363387731760458
2,2,722,789,4,493.8641416220667,270.5158501440922,2429,790,2,False,5,-16.406920648995595,-15.327047698805643,-10.71186530193543,-19.732242095035556
3,3,723,790,4,483.4965433102888,266.06181374542496,2459,791,2,False,5,-26.77451896077349,-19.7810840974729,-19.136558296772485,-27.23891132564484
4,4,724,791,4,472.48854961832063,263.4170349537967,2489,792,2,False,5,-37.78251265274167,-22.425862889101154,-28.741402079231985,-33.23205373122866
5,5,725,792,5,460.6650717703349,263.2396331738437,2508,793,2,False,5,-49.60599050072739,-22.60326466905417,-39.90079681694975,-37.14280927218701
6,6,726,793,4,449.0226628895184,265.7207608255767,2471,794,2,False,5,-61.24839938154389,-20.122137017321165,-51.729934681796216,-38.474415950889366
7,7,727,794,4,438.678658043654,270.7033144704931,2474,795,2,False,5,-71.59240422740828,-15.13958337240473,-63.119203044871846,-37.02223027764349
8,8,728,795,4,429.5518905872888,278.37610619469024,2486,796,2,False,5,-80.71917168377348,-7.466791648207618,-74.20535971603229,-32.6328399659989
9,9,729,796,4,422.2726906010488,287.4715611133521,2479,797,2,False,5,-87.99837167001351,1.6286632704542399,-83.98926004337747,-26.309126895210348
10,10,730,797,4,417.1959349593496,298.0211382113821,2460,798,2,False,5,-93.07512731171272,12.17824036848424,-92.14423161770473,-17.908920742102076
11,11,731,798,4,414.6624695369618,310.02396425670184,2462,799,2,False,5,-95.60859273410051,24.18106641380399,-98.34667750574964,-7.325162188236838
