,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,744,811,4,514.0197421434327,337.3086220789686,2482,812,2,False,5,0.0,0.0,0.0,0.0
1,1,745,812,4,515.9251012145749,326.6813765182186,2470,813,2,False,5,1.9053590711421293,-10.627245560749998,-3.7857120278021923,-10.111237601847655
2,2,746,813,4,515.644,315.6256,2500,814,2,False,5,1.624257856567283,-21.683022078968577,-9.670360547689558,-19.47500415762083
3,3,747,814,4,512.4048582995952,305.49595141700405,2470,815,2,False,5,-1.6148838438375606,-31.812670661964546,-17.626029651971475,-26.532563826052122
4,4,748,815,4,506.3470044229996,296.39927623642944,2487,816,2,False,5,-7.672737720433133,-40.90934584253915,-27.478371717000503,-31.263150339871057
5,5,749,816,5,498.51633466135456,289.7003984063745,2510,817,2,False,5,-15.50340748207816,-47.60822367259408,-37.63137208913037,-33.026935060712546
6,6,750,817,4,487.53246753246754,284.3064123376623,2464,818,2,False,5,-26.487274610965187,-53.002209741306274,-49.82989232593569,-32.05919188881339
7,7,751,818,4,475.7360715738105,281.6567710451403,2459,819,2,False,5,-38.283670569622245,-55.65185103382828,-61.32640762753981,-28.31677388537757
8,8,752,819,4,464.2893030794165,282.6057536466775,2468,820,2,False,5,-49.730439064016196,-54.7028684322911,-70.68551183499807,-21.65822709375648
9,9,753,820,4,453.24643002855976,286.4226846185231,2451,821,2,False,5,-60.773312114872965,-50.88593746044552,-78.23347824648076,-12.73958312102712
10,10,754,821,4,443.7115541090317,292.95280716029293,2458,822,2,False,5,-70.30818803440104,-44.35581491867566,-83.099840494545,-2.2574613090110915
11,11,755,822,5,435.9100318471338,301.968949044586,2512,823,2,False,5,-78.10971029629894,-35.3396730343826,-85.20675652764069,9.477762119201792
