,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,456,523,5,502.3718697829716,298.877712854758,2396,524,2,False,5,0.0,0.0,0.0,0.0
1,1,457,524,5,513.8957899124636,301.6323468111713,2399,525,2,False,5,11.523920129491955,2.754633956413329,-4.154537319852538,-11.096331062233487
2,2,458,525,5,525.3799661876585,300.7721893491124,2366,526,2,False,5,23.00809640468691,1.8944764943544214,-11.284733010349019,-20.139919121986747
3,3,459,526,5,536.0969089390142,296.8888888888889,2394,527,2,False,5,33.725039156042556,-1.9888239658690736,-20.493425215821407,-26.85801946844469
4,4,460,527,5,545.1844090528081,290.47652975691534,2386,528,2,False,5,42.81253926983646,-8.401183097842647,-30.889090054928324,-30.81164571640558
5,5,461,528,5,551.4400998336107,281.9563227953411,2404,529,2,False,5,49.0682300506391,-16.921390059416865,-41.45057533694434,-31.238989197502463
6,6,462,529,5,555.4799831437,272.0560471976401,2373,530,2,False,5,53.108113360728396,-26.821665657117876,-51.918503842338836,-29.05757065088618
7,7,463,530,5,556.7531806615776,261.2294317217981,2358,531,2,False,5,54.38131087860603,-37.64828113295988,-61.60877747002248,-24.064051691085357
8,8,464,531,5,554.5664570230608,250.08218029350104,2385,532,2,False,5,52.19458724008922,-48.79553256125695,-69.63171742944137,-16.021949410930073
9,9,465,532,5,549.2714285714286,240.6117647058824,2380,533,2,False,5,46.899558788457,-58.265948148875594,-74.52722197632872,-6.338967796922418
10,10,466,533,5,541.7118143459916,232.1649789029536,2370,534,2,False,5,39.33994456301997,-66.71273395180438,-77.30844845891704,4.650151225571534
11,11,467,534,5,531.6121338912134,226.15020920502093,2390,535,2,False,5,29.240264108241774,-72.72750364973706,-76.65344973803974,16.386930020600726
