,id,x,y,size,frame,track,ignore,track_fixed
0,1,417.14814814814815,739.175925925926,108,1,1,False,1
1,1,417.3970588235294,734.2022058823529,272,2,1,False,1
2,1,418.5621890547264,723.9850746268656,201,3,1,False,1
3,1,420.2,714.2,155,4,1,False,1
4,1,420.9333333333333,704.0666666666667,135,5,1,False,1
5,1,422.73015873015873,693.6111111111111,126,6,1,False,1
6,1,423.6031746031746,683.7936507936508,126,7,1,False,1
7,1,423.61290322580646,674.1209677419355,124,8,1,False,1
8,1,422.0245901639344,663.9426229508197,122,9,1,False,1
9,1,418.8347107438017,653.396694214876,121,10,1,False,1
10,1,418.2960893854749,642.1005586592179,179,11,1,False,1
11,1,416.9032258064516,632.3502304147465,217,12,1,False,1
12,1,415.6287128712871,623.019801980198,202,13,1,False,1
13,1,415.5462962962963,613.4814814814815,216,14,1,False,1
14,1,413.8976744186047,602.1534883720931,215,15,1,False,1
15,1,410.3252032520325,589.670731707317,246,16,1,False,1
16,1,406.8583690987125,577.5321888412017,233,17,1,False,1
17,1,402.352,566.852,250,18,1,False,1
18,1,398.003937007874,558.1259842519685,254,19,1,False,1
19,1,388.4380530973451,548.6991150442478,226,20,1,False,1
20,1,379.319587628866,539.1082474226804,194,21,1,False,1
21,1,367.26431718061673,530.7665198237886,227,22,1,False,1
22,1,356.63035019455253,523.6614785992218,257,23,1,False,1
23,1,349.5,514.1588785046729,214,24,1,False,1
24,1,336.21008403361344,508.0924369747899,238,25,1,False,1
25,1,322.2093023255814,503.99612403100775,258,26,1,False,1
26,1,308.45098039215685,499.7529411764706,255,27,1,False,1
27,1,295.37254901960785,495.9333333333333,255,28,1,False,1
28,1,281.3955555555556,492.80444444444447,225,29,1,False,1
29,1,267.22549019607845,490.0751633986928,306,30,1,False,1
30,1,260.95283018867923,489.8459119496856,318,31,1,False,1
31,1,258.9936102236422,490.3130990415335,313,32,1,False,1
32,1,253.5304659498208,483.6881720430108,279,33,1,False,1
33,1,248.13306451612905,475.6532258064516,248,34,1,False,1
34,1,242.4203539823009,464.070796460177,226,35,1,False,1
35,1,238.6733870967742,453.108870967742,248,36,1,False,1
36,2,231.8779527559055,437.62992125984255,254,37,1,False,1
37,2,226.5684647302905,428.8630705394191,241,38,1,False,1
38,2,220.08835341365463,417.578313253012,249,39,1,False,1
39,2,211.12109375,405.23828125,256,40,1,False,1
40,2,202.2526690391459,393.7758007117438,281,41,1,False,1
41,2,195.2428571428572,384.63214285714287,280,42,1,False,1
42,2,186.71063829787235,373.4382978723404,235,43,1,False,1
43,2,177.5,362.7019230769231,208,44,1,False,1
44,2,167.35470085470087,352.4059829059829,234,45,1,False,1
45,2,156.01581027667984,343.97233201581025,253,46,1,False,1
