,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,288,288,2,657.40712945591,447.42839274546594,1599,289,1,False,1
1,289,289,2,660.6334981458591,448.5482076637824,1618,290,1,False,1
2,290,290,2,661.8978723404256,448.4224924012158,1645,291,1,False,1
3,291,291,2,664.2568306010929,447.8664238008501,1647,292,1,False,1
4,292,292,2,668.5710872162485,446.97849462365593,1674,293,1,False,1
5,293,293,2,672.6240920096852,444.8523002421308,1652,294,1,False,1
6,294,294,2,676.4621798689697,442.5920190589637,1679,295,1,False,1
7,295,295,2,679.686215235792,439.2194679564692,1654,296,1,False,1
8,296,296,2,682.0499108734402,435.4575163398693,1683,297,1,False,1
9,297,297,2,684.3708567854909,431.3333333333333,1599,298,1,False,1
10,298,298,2,685.7908927501497,427.4170161773517,1669,299,1,False,1
11,299,299,2,686.8863499699338,422.6662657847264,1663,300,1,False,1
