,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,24,24,1,729.6679815910585,442.0355029585799,1521,25,1,False,1
1,25,25,1,726.2403542061986,438.7166350411132,1581,26,1,False,1
2,26,26,1,720.4571603427172,435.1768665850673,1634,27,1,False,1
3,27,27,1,714.5261216963737,432.6859250153657,1627,28,1,False,1
4,28,28,1,711.1378476420798,431.8996372430472,1654,29,1,False,1
5,29,29,1,711.2161505768063,432.14086217364905,1647,30,1,False,1
6,30,30,1,711.9180622009569,432.55083732057415,1672,31,1,False,1
7,31,31,1,709.520572450805,433.0691711389386,1677,32,1,False,1
8,32,32,1,702.9578134284017,434.4242424242424,1683,33,1,False,1
9,33,33,1,697.6995412844037,436.97878440366975,1744,34,1,False,1
10,34,34,1,693.4795321637426,440.5134502923976,1710,35,1,False,1
11,35,35,1,690.3376168224299,443.7254672897196,1712,36,1,False,1
