,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,36,36,1,686.4341176470588,449.27529411764704,1700,37,1,False,1
1,37,37,1,684.0253687315634,454.4713864306785,1695,38,1,False,1
2,38,38,1,683.1678486997636,459.6985815602837,1692,39,1,False,1
3,39,39,1,682.7159023228112,464.9565217391304,1679,40,1,False,1
4,40,40,1,684.0065632458234,469.9128878281623,1676,41,1,False,1
5,41,41,1,684.0839694656488,470.1984732824428,1703,42,1,False,1
6,42,42,1,683.8061520603599,470.3337202553685,1723,43,1,False,1
7,43,43,1,682.8694379391101,470.597775175644,1708,44,1,False,1
8,44,44,1,685.4683244523386,474.3984606275903,1689,45,1,False,1
9,45,45,1,688.6756756756756,478.84264264264266,1665,46,1,False,1
10,46,46,1,691.4115125535824,480.9001837109614,1633,47,1,False,1
11,47,47,1,691.3272837265578,480.0393224440412,1653,48,1,False,1
