,index,Unnamed: 0,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed
0,924,924,924,2,432.86024551463646,455.6118980169972,1059,925,1,False,1
1,925,925,925,2,433.3445378151261,455.6479925303455,1071,926,1,False,1
2,926,926,926,2,433.18815331010455,455.83362369337976,1148,927,1,False,1
3,927,927,927,2,433.0826161790017,455.7831325301205,1162,928,1,False,1
4,928,928,928,2,432.9965397923875,456.16782006920414,1156,929,1,False,1
5,929,929,929,2,433.1189464740866,455.98895497026336,1177,930,1,False,1
6,930,930,930,2,433.2099915325995,455.64690939881456,1181,931,1,False,1
7,931,931,931,2,433.0751494449189,456.0444064901793,1171,932,1,False,1
8,932,932,932,2,433.0281690140845,455.8535211267605,1065,933,1,False,1
9,933,933,933,2,433.1448275862069,456.0870689655172,1160,934,1,False,1
10,934,934,934,2,433.0091827364554,455.7483930211203,1089,935,1,False,1
11,935,935,935,2,433.1363244176014,455.8490077653149,1159,936,1,False,1
