,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,732,732,1,436.97236614853193,386.5103626943005,1158,733,1,False,1
1,733,733,3,436.0307827616535,391.1732629727352,1137,734,1,False,1
2,734,734,2,435.72970639032815,396.67184801381694,1158,735,1,False,1
3,735,735,2,435.6175438596491,401.9342105263158,1140,736,1,False,1
4,736,736,2,435.6094306049822,405.63434163701066,1124,737,1,False,1
5,737,737,1,436.32921027592766,408.4700285442436,1051,738,1,False,1
6,738,738,1,436.1996418979409,412.5523724261415,1117,739,1,False,1
7,739,739,1,436.2332439678284,417.7068811438785,1119,740,1,False,1
8,740,740,1,435.67621527777777,422.85850694444446,1152,741,1,False,1
9,741,741,2,436.04454148471615,427.7903930131004,1145,742,1,False,1
10,742,742,2,436.2420382165605,433.03548680618746,1099,743,1,False,1
11,743,743,2,435.7553816046967,435.8003913894325,1022,744,1,False,1
