,index,Unnamed: 0,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed
0,1140,1140,1140,3,433.56802721088434,455.2857142857143,1176,1141,1,False,1
1,1141,1141,1141,3,433.7750896057348,454.9991039426523,1116,1142,1,False,1
2,1142,1142,1142,3,433.77852348993287,455.3942953020134,1192,1143,1,False,1
3,1143,1143,1143,3,433.7943925233645,454.9757009345794,1070,1144,1,False,1
4,1144,1144,1144,3,433.43956043956047,455.6644125105664,1183,1145,1,False,1
5,1145,1145,1145,3,433.7175767918089,455.1655290102389,1172,1146,1,False,1
6,1146,1146,1146,3,433.8221649484536,455.3109965635739,1164,1147,1,False,1
7,1147,1147,1147,3,433.7566137566138,454.8606701940036,1134,1148,1,False,1
8,1148,1148,1148,3,433.7949367088608,455.4767932489452,1185,1149,1,False,1
9,1149,1149,1149,3,433.79632721202006,455.1619365609349,1198,1150,1,False,1
10,1150,1150,1150,3,433.62435677530016,455.1509433962264,1166,1151,1,False,1
11,1151,1151,1151,3,433.88,455.37531914893617,1175,1152,1,False,1
