,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,636,636,2,710.8542291541692,348.9250149970006,1667,637,1,False,1
1,637,637,2,712.7599754450583,343.02516881522405,1629,638,1,False,1
2,638,638,2,714.366687004271,337.99450884685785,1639,639,1,False,1
3,639,639,2,715.5985874043555,332.3496174220129,1699,640,1,False,1
4,640,640,2,717.2527096406161,326.89503707929265,1753,641,1,False,1
5,641,641,2,717.3303571428571,320.5053571428571,1680,642,1,False,1
6,642,642,2,717.4162288382954,313.54173963806187,1713,643,1,False,1
7,643,643,2,717.1160872127283,307.2522097819682,1697,644,1,False,1
8,644,644,2,716.9001161440186,301.61614401858304,1722,645,1,False,1
9,645,645,2,715.1097486204783,295.61557326793377,1631,646,1,False,1
10,646,646,2,713.6220472440945,291.0430042398546,1651,647,1,False,1
11,647,647,2,711.3922031896043,285.4376845835794,1693,648,1,False,1
