,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,204,204,1,693.6568686262748,465.3875224955009,1667,205,1,False,1
1,205,205,1,694.0996960486323,465.24741641337386,1645,206,1,False,1
2,206,206,1,693.4204685573367,464.72318125770647,1622,207,1,False,1
3,207,207,1,692.9723076923077,464.3741538461538,1625,208,1,False,1
4,208,208,1,693.021329987453,464.2810539523212,1594,209,1,False,1
5,209,209,1,692.6266829865361,464.2307221542228,1634,210,1,False,1
6,210,210,1,695.0085522296885,462.5302382406842,1637,211,1,False,1
7,211,211,1,698.0811785929044,460.717979555021,1663,212,1,False,1
8,212,212,1,701.0049291435613,458.88786198398026,1623,213,1,False,1
9,213,213,1,703.7623514696685,454.8868042526579,1599,214,1,False,1
10,214,214,1,705.563071297989,450.6538695917124,1641,215,1,False,1
11,215,215,1,707.2317073170732,445.4910141206675,1558,216,1,False,1
