,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,756,756,2,435.2320966350302,459.0103537532356,1159,757,1,False,1
1,757,757,2,435.0717410323709,459.249343832021,1143,758,1,False,1
2,758,758,2,434.838145231846,458.9991251093613,1143,759,1,False,1
3,759,759,2,435.0296570898981,458.7516218721038,1079,760,1,False,1
4,760,760,1,434.870705244123,458.9737793851718,1106,761,1,False,1
5,761,761,1,434.9045904590459,459.1620162016202,1111,762,1,False,1
6,762,762,2,435.218574108818,458.7392120075047,1066,763,1,False,1
7,763,763,2,435.08400357462017,458.8266309204647,1119,764,1,False,1
8,764,764,2,435.14463601532566,458.68295019157085,1044,765,1,False,1
9,765,765,2,435.46603773584906,459.0481132075472,1060,766,1,False,1
10,766,766,2,436.8391420911528,460.6353887399464,1119,767,1,False,1
11,767,767,2,438.6305506216696,460.911190053286,1126,768,1,False,1
