,index,Unnamed: 0,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed
0,1020,1020,1020,3,433.3254035683942,455.4052676295667,1177,1021,1,False,1
1,1021,1021,1021,3,433.1675824175824,455.3543956043956,1092,1022,1,False,1
2,1022,1022,1022,3,433.1049210770659,455.38718662952647,1077,1023,1,False,1
3,1023,1023,1023,3,433.2605118829982,455.45521023766,1094,1024,1,False,1
4,1024,1024,1024,3,433.3160621761658,455.43955094991367,1158,1025,1,False,1
5,1025,1025,1025,3,433.43798118049614,455.4217279726262,1169,1026,1,False,1
6,1026,1026,1026,3,433.1796801505174,455.1053621825024,1063,1027,1,False,1
7,1027,1027,1027,3,432.9523389232127,455.5931156222418,1133,1028,1,False,1
8,1028,1028,1028,3,433.4366554054054,455.6596283783784,1184,1029,1,False,1
9,1029,1029,1029,3,433.3616298811545,455.5670628183362,1178,1030,1,False,1
10,1030,1030,1030,3,433.3094606542882,455.2458001768347,1131,1031,1,False,1
11,1031,1031,1031,3,432.9932942162615,455.929589270746,1193,1032,1,False,1
