,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,876,876,2,441.0202643171806,462.51718061674006,1135,877,1,False,1
1,877,877,2,442.8530434782609,462.01478260869567,1150,878,1,False,1
2,878,878,2,445.387610619469,461.4451327433628,1130,879,1,False,1
3,879,879,2,447.03882575757575,459.7301136363636,1056,880,1,False,1
4,880,880,2,449.57941437444543,458.7125110913931,1127,881,1,False,1
5,881,881,2,450.25724976613657,457.2927970065482,1069,882,1,False,1
6,882,882,2,451.8909410729991,456.3183817062445,1137,883,1,False,1
7,883,883,2,452.164298401421,454.5204262877442,1126,884,1,False,1
8,884,884,2,452.12347988774553,452.2488306828812,1069,885,1,False,1
9,885,885,2,451.8159031979257,450.1080380293864,1157,886,1,False,1
10,886,886,2,451.61340206185565,449.0395189003437,1164,887,1,False,1
11,887,887,2,450.7734033245844,447.4496937882765,1143,888,1,False,1
