,index,Unnamed: 0,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed
0,1224,1224,1224,3,433.8503155996393,455.224526600541,1109,1225,1,False,1
1,1225,1225,1225,3,434.0398582816652,455.1842338352524,1129,1226,1,False,1
2,1226,1226,1226,3,433.7811965811966,455.2649572649573,1170,1227,1,False,1
3,1227,1227,1227,3,433.7009189640768,455.4185463659148,1197,1228,1,False,1
4,1228,1228,1228,3,433.8220551378446,455.203842940685,1197,1229,1,False,1
5,1229,1229,1229,3,433.6339130434783,455.2173913043478,1150,1230,1,False,1
6,1230,1230,1230,3,433.5998286203942,454.9820051413882,1167,1231,1,False,1
7,1231,1231,1231,3,434.0671902268761,455.3534031413613,1146,1232,1,False,1
8,1232,1232,1232,3,434.1591111111111,454.98044444444446,1125,1233,1,False,1
9,1233,1233,1233,3,433.5452054794521,455.0091324200913,1095,1234,1,False,1
10,1234,1234,1234,3,433.682905982906,455.14700854700857,1170,1235,1,False,1
11,1235,1235,1235,3,433.784715750233,454.8210624417521,1073,1236,1,False,1
