,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,216,216,1,707.3407785577537,440.0453095086152,1567,217,1,False,1
1,217,217,1,707.2420461634435,434.4067373674361,1603,218,1,False,1
2,218,218,1,706.2943327239489,429.4235222425351,1641,219,1,False,1
3,219,219,1,704.9542124542124,424.85470085470087,1638,220,1,False,1
4,220,220,1,703.5830303030303,422.3078787878788,1650,221,1,False,1
5,221,221,1,700.8850710900474,417.92417061611377,1688,222,1,False,1
6,222,222,1,697.6974448315912,414.5313588850174,1722,223,1,False,1
7,223,223,1,694.0718527315914,411.1074821852732,1684,224,1,False,1
8,224,224,1,689.9064748201439,408.265587529976,1668,225,1,False,1
9,225,225,1,684.7922471229558,406.12356147789217,1651,226,1,False,1
10,226,226,1,680.2818461538461,404.97907692307695,1625,227,1,False,1
11,227,227,1,675.2964856230032,404.3476038338658,1565,228,1,False,1
